"CT","mx_mean","mx_lb","mx_ub","mx_se"
114.02,24.59,11.5,48.67,9.76
115,15.57,8.52,25.8,4.52
116,9.72,4.28,20.29,4.03
117,11.39,5.63,20.42,4.1
118,9.85,5.17,17.2,3.19
120,7.46,2.95,16.07,3.47
121,9.71,4.19,19.85,4.05
122,6.8,2.78,13.75,2.84
130.03,26.5,16.4,40.31,5.96
131,14.08,9.18,20.36,2.93
132,8.04,3.3,16.74,3.55
133.01,12.91,5.23,27.58,5.86
133.02,8.97,3.86,17.61,3.61
134,10.55,5.4,18.04,3.28
135,6.42,3.01,12.36,2.42
140.02,7.14,3.48,12.94,2.33
140.03,12.08,5.95,22.78,4.25
140.04,10.75,4.19,23.18,4.97
141.01,8.81,4.61,15.77,2.92
142.01,7.24,3.16,14.71,2.97
142.02,6.54,2.56,14.2,3
142.03,6.28,2.95,12.25,2.5
143.01,5.99,2.49,12.51,2.65
143.02,9.3,5.33,15.17,2.61
143.03,6.8,3.11,12.5,2.56
144.04,11.05,5.17,20.22,3.99
144.06,6.29,3.13,11.86,2.2
145.01,5.72,2.71,11.25,2.18
145.02,8.59,3.24,19.58,4.13
146,5.89,2.91,11.5,2.2
147.01,7.13,3.43,13.38,2.61
147.09,7.34,3.56,13.59,2.64
148,13.31,8.14,21.63,3.54
149.02,10.87,4.24,22.55,5.01
149.05,7.12,2.9,15.25,3.18
149.08,5.81,2.6,11.36,2.27
149.09,7.41,3.06,15.3,3.16
150,9.51,4.05,19.06,3.86
151.03,10.46,4.55,20.56,4.33
151.05,7.61,3.53,15.56,2.99
151.07,7.65,4.1,12.24,2.16
151.08,7.19,3.1,14.02,3.12
160.01,5.23,1.87,12.27,2.8
160.02,5.48,2.58,10.9,2.08
160.03,9.1,4.76,15.74,2.88
160.04,7.32,3.42,13.98,2.73
161.02,13.32,6.49,26,5.14
161.03,13.04,6.67,23.17,4.27
161.05,8.5,3.65,17.71,3.49
161.06,10.94,5.33,19.84,3.8
161.08,30.09,12.1,60.41,13.6
161.09,25.14,15.01,39.56,6.56
162.01,9.84,5.23,16.96,3.16
162.02,9.84,4.24,20.31,4.15
162.03,8.79,4.23,16.9,3.2
162.04,10.49,4.89,19.81,3.86
163.01,9.29,3.85,19.24,4.09
163.04,10.81,4.8,20.84,4.09
163.05,11,5.12,21.56,4.21
163.06,9.67,4.23,18.92,3.86
163.07,11.31,5.16,20.93,4.02
163.08,9.71,3.85,20.25,4.23
170.03,7.46,3.79,13.46,2.44
170.04,7.24,3.97,12.17,2.11
170.05,7.46,3.6,13.71,2.67
170.07,20.62,12.86,31.55,4.76
180.01,10.87,4.64,22.9,4.55
180.04,8.09,4.34,14.45,2.62
181.03,8.3,3.77,16.91,3.33
181.05,7.85,4.67,13.04,2.13
181.07,9.08,3.56,19.39,4.16
181.08,5.6,2.09,13.03,2.89
181.09,5.98,2.9,11.65,2.2
181.11,8.25,3.73,15.68,3.1
181.12,5.61,2.13,12.32,2.75
181.13,5.27,2.73,9.2,1.67
181.14,8.55,3.74,17.36,3.61
181.16,9.8,4.87,17.3,3.28
182.01,8.53,4.5,14.83,2.65
182.04,9.62,4.91,17.54,3.3
182.05,8.85,4.36,16.99,3.24
183.01,9.63,4.39,17.53,3.38
183.03,13.09,7.04,22.66,3.99
183.05,8.44,4.07,16.08,3.13
183.06,8.42,4.54,14.48,2.58
183.07,10.16,4.6,18.6,3.89
184.02,10.17,5.37,17.16,3.08
184.06,8.78,3.8,17.86,3.52
184.07,8.17,4.15,14.77,2.81
184.08,6.88,2.9,14.17,2.94
184.09,10.19,4.35,20.02,4.14
184.1,9.67,4.38,19.68,3.82
184.11,10.23,4.35,20.26,4.2
184.12,10.68,4.46,22.68,4.63
184.13,7.27,2.93,15.15,3.25
184.14,7.23,2.71,17.17,3.84
184.15,8.78,3.94,17.18,3.62
184.16,10.97,5,22.17,4.4
185.05,8.11,3.64,15.96,3.19
185.07,7.32,3.39,13.38,2.61
185.08,7.99,3.01,17.34,3.87
185.09,11.41,5.62,21.48,4.06
185.1,8.43,3.75,16.3,3.32
185.11,11.29,5.41,20.75,4.03
185.12,11.03,5.36,20.21,3.85
185.15,10.69,5.09,19.06,3.8
185.16,8.16,3.49,16.51,3.44
185.17,8.54,3.48,17.76,3.69
185.18,9.06,4.12,17.95,3.62
185.19,8.52,3.28,17.92,3.79
185.2,9.49,4.18,18.59,3.92
185.21,10.71,5.53,20.1,3.82
186.01,11.01,4.95,20.93,4.12
186.02,10.39,5.19,20.2,3.67
186.05,10.09,5.3,18.56,3.36
186.06,10.69,4.96,20.73,4.12
186.07,9.36,3.95,18.51,3.62
186.08,11.42,5.44,22.08,4.18
187.03,9.09,4.44,16.17,3.16
187.04,13.1,7.39,21.33,3.65
187.06,6.54,3.15,12.04,2.22
187.11,6.56,2.72,14.02,2.87
187.12,7.68,3.58,14.73,2.87
187.13,7.81,3.54,14.73,2.93
187.14,10.63,4.07,23.91,5.27
187.15,11.13,5.92,19.68,3.71
188.01,9.29,3.88,19.08,3.92
188.04,10.51,5.28,18.58,3.48
188.05,12.68,5.36,26.61,5.51
188.07,9.46,3.76,21.13,4.6
188.08,10.04,3.47,24.97,5.9
189.03,11.84,5.76,21.88,4.19
189.05,8.16,4.27,13.76,2.53
189.06,12.49,5.75,23.21,4.64
189.08,10.85,5.04,20.07,3.93
189.09,6.64,2.58,14.39,2.96
189.1,7.67,3.33,14.94,3.09
190.03,12.55,7.65,19.51,3.04
190.04,11.17,5.38,21.52,4.13
190.05,12.7,4.53,29.56,6.72
191.03,12.14,6.02,21.62,4.1
191.04,15.25,7.88,27.95,5.12
191.05,13.25,6.32,23.84,4.68
192,13.67,7.19,23.66,4.24
200,20.07,8.93,39.31,8.16
201,11.7,5.09,23.04,4.77
202,12.32,6.8,22.32,3.89
203,15.6,7.76,28.72,5.34
204.01,13.87,6.05,26.17,5.28
204.02,15.04,7.64,25.62,4.77
205.02,11.35,6.09,19.46,3.44
207,22.15,8.74,49.13,10.96
208,18.27,10.42,29.81,5.03
209,21.07,12.59,32.08,5.01
210,16.78,10.09,26.33,4.1
220,10.95,4.87,21.25,4.23
221.01,9.96,4.03,19.85,4.49
221.03,6.12,2.58,12.23,2.63
221.04,10.54,5.94,16.37,2.67
222.01,7.65,3.64,14.4,3
222.02,8.46,3.6,17.41,3.7
223.01,9.74,4.72,18.03,3.44
223.02,13.79,6.57,24.98,4.8
224.02,13.71,7.49,23.12,3.91
225.01,9.84,4.63,18.24,3.82
225.02,9.98,4.67,18.66,3.66
226.02,9.37,4.04,19.53,3.86
226.04,7.7,3.39,15.72,3.13
228.02,8.08,3.25,16.87,3.82
228.04,12.72,7.59,20.64,3.35
229,17.86,11.14,26.56,3.94
230.01,11.53,5.23,21.09,4.23
230.02,9.71,5,16.85,3.11
231,8.51,4.72,14.45,2.43
232,9.75,4.09,18.59,3.64
233,9.12,4.74,16.21,2.9
234,17.15,9.08,29.72,5.52
235.02,7.81,4,13.91,2.56
235.03,12.84,5.43,23.97,4.99
236,8.96,4.12,16.69,3.38
237,8.91,4.43,16.04,3.03
238.01,7.18,2.95,14.57,3.04
238.02,11.93,6.68,19.95,3.39
239.02,12.4,5.18,25.66,5.5
240.01,10.17,5.18,18.39,3.44
240.02,8.3,3.91,15.8,3.01
241,12.9,6.62,23.77,4.45
242,7.26,3.38,13.97,2.74
243.01,6.18,2.7,12.78,2.5
243.02,8.86,4.04,17.87,3.49
250.02,10.19,5.27,18.15,3.38
251.01,12.3,4.82,25.59,5.39
260.04,14.76,4.98,33.83,7.85
260.05,10.04,3.87,21.51,4.88
260.06,9.67,3.86,20.32,4.22
260.07,16.19,7.38,32.59,6.56
260.08,14.18,5.76,31.01,6.62
281.01,8.79,3.11,21.68,5.1
281.02,10.68,4.63,21.88,4.39
282.01,13.91,6.23,26.87,5.12
282.02,10.29,4.93,19.06,3.61
283,11.3,6.06,19.22,3.39
284.01,9.29,4.73,16.34,3.08
284.02,7.22,3.25,14.46,2.98
285.01,12.73,6,23.51,4.86
285.02,12.2,6.91,19.67,3.37
286.02,7.29,4.24,11.56,1.8
287.01,9.42,3.52,20.21,4.25
287.06,11.56,6.01,20.77,3.77
287.09,6.94,2.08,17.58,4.07
287.11,7.82,3.36,17.23,3.65
290.02,18,10.34,28.84,4.92
290.04,8.21,4.1,15.16,2.79
290.05,10.17,3.36,22.89,5.16
291.01,13.04,5.75,25.74,5.26
291.02,9.73,4.22,19.24,4.08
292.01,7.56,3.68,13.89,2.68
292.03,10.54,4.26,23.01,4.92
292.04,11.89,4.26,26.69,5.92
400.04,11.59,5.29,22.43,4.58
400.05,11.32,5.24,24.08,4.8
400.06,9.42,3.12,23.14,5.3
401.01,13.29,6.31,25.37,4.62
401.02,14.51,8.26,23.75,3.97
402.02,10.55,4.63,20.92,4.1
402.03,10.93,5.22,21.64,4.11
403.01,13.8,8.14,21.9,3.57
403.04,9.75,4.46,20.1,4.23
403.05,9.23,3.4,20.96,4.48
404.01,12.81,5.54,25.03,5.27
404.02,8.88,4.42,15.38,3
410.02,9.31,4.73,17.56,3.18
410.04,10.1,4.25,21.75,4.43
410.05,11.54,4.91,24.07,4.98
410.06,12.69,4.97,26.65,5.75
501.01,10.36,5.95,16.96,2.78
501.02,6.62,3.04,13.18,2.74
501.03,6.6,2.63,14.38,3.17
502.01,9.48,4.01,18.8,3.76
502.02,6.81,3.03,13.42,2.81
502.03,6.81,2.84,14.54,3.17
502.06,9.08,4.54,16.82,3.18
502.07,6.43,3.32,11.69,2.15
503.01,8.27,3.11,19,4.49
503.03,6.51,3.44,11.18,1.95
503.07,14.02,7.46,24.41,4.27
503.09,13.09,6.41,24.52,4.56
504.03,7.89,3.32,17.26,3.54
504.05,8.75,4.52,15.82,2.92
504.08,6.48,2.81,13.3,2.91
504.09,8.26,3.97,15.6,3
504.1,9.76,4.04,21.22,4.35
505.01,10.24,5.11,18.07,3.29
506.01,7.24,2.39,17.48,3.74
506.02,5.35,2.21,11.37,2.4
