"CT","mx_mean","mx_lb","mx_ub","mx_se"
185.08,48.65,23.69,87.22,17.42
185.09,57.15,34.14,91.82,15.1
185.1,37.16,18.58,64.38,12.18
185.11,41.39,23.92,66.18,10.75
185.12,77.77,47.31,118.48,18.49
185.15,60.73,36.04,94.89,16.06
185.16,39.52,20.47,71.95,13.53
185.17,55.93,32.45,90.79,14.9
185.18,62.23,35.6,102.5,17.43
185.19,45.91,23.31,83.29,14.95
185.2,33.5,16.62,62.02,12.23
185.21,35.71,22.17,55.08,8.89
186.01,55.08,31.35,86.89,14.56
186.02,63.21,38.41,100.91,15.98
186.05,42.36,24.48,68.91,11.06
186.06,63.69,35.59,106.36,18.7
186.07,59.49,32.69,99.64,16.89
186.08,52.51,29.14,88.83,15.04
187.03,51.64,31,82.2,14.04
187.04,84.33,56.27,120.79,16.07
187.06,119.67,87.94,161.27,19.1
187.11,68.31,36.83,113.47,20.88
187.12,61.61,36.53,99.54,15.71
187.13,56.89,30.87,94.6,16.73
187.14,137.06,98.54,189,23.55
187.15,206.05,153.62,269.98,30.06
188.01,51.97,28.48,90.1,15.23
188.04,77.75,49.41,121.55,18.52
188.05,64.78,32.72,114.52,22.01
188.07,68.25,36.83,121.68,21.37
188.08,59.4,29.5,106.12,20.22
189.03,68.54,38.9,117.2,20.25
189.05,51.62,35.53,72.73,9.99
189.06,77.26,41.12,139.38,25.14
189.08,61.26,34.13,104.18,17.94
189.09,53.91,29.09,95.07,16.33
189.1,55.53,29.98,91.53,16.23
190.03,119.3,91.56,149.57,15.14
190.04,76.57,48.96,120.81,18.71
190.05,97.14,46.9,180.04,35.37
191.03,53.99,30.55,86.65,14.37
191.04,113.74,76.57,160.44,22.09
191.05,92.02,53.25,153.33,25
192,69.13,39.73,112.71,19.03
200,58.62,34.89,97.06,16
201,31.18,14.17,60.39,12.14
202,42.55,27.25,67.24,10.07
203,37.84,20.86,63.24,11.45
204.01,45.21,23.87,80.17,14.09
204.02,35.12,19.98,56.31,9.41
205.02,29.47,19.04,43.34,6.15
207,87.51,44.31,150.34,26.98
208,74.71,50.69,108.16,14.67
209,143.68,110.32,187.12,20.01
210,115.07,82.91,157.65,19.42
220,48.74,24.24,89.89,17.76
221.01,67.61,34.91,117.88,21.42
221.03,48.93,28.75,77.96,12.78
221.04,78.84,59.14,106.19,11.94
222.01,79.2,50.69,120.96,18.07
222.02,43.21,23.25,71.92,12.6
223.01,43.69,24.52,77.94,13.55
223.02,27.79,14.28,50.33,9.44
224.02,131.57,96,174.82,20.03
225.01,55.79,34.04,86.63,13.28
225.02,37.61,23.01,56.59,8.8
226.02,29.76,15.86,51.55,9.32
226.04,40.67,20.5,73.07,13.2
228.02,37.69,20.51,63.44,11.22
228.04,64.44,44.22,89.91,11.71
229,90.18,66.31,120.72,13.56
230.01,71.39,46.19,109.2,16.35
230.02,100.24,68.29,141.51,18.91
231,36.07,23.68,52.14,7.29
232,61.7,35.53,98.99,16.36
233,69.04,46.71,98.63,13.73
234,292.83,223.48,373.36,38.72
235.02,40.91,25.63,62.29,9.42
235.03,35.82,20.56,60.19,9.87
236,55.68,32.89,88.56,14.58
237,34.07,21.09,53.82,8.21
238.01,49.07,27.93,81.63,13.56
238.02,89.62,66.52,118.82,13.84
239.02,64.93,38.01,103.26,17.24
240.01,35.33,22.76,51.92,7.71
240.02,50.9,31.31,79.87,11.99
241,45.27,30.4,66.68,9.38
242,43.47,27.38,65.64,10.01
243.01,43.25,25.43,68.13,11
243.02,56.27,31.41,91.88,15.41
250.02,57.02,32.2,94.79,15.92
251.01,77.95,35.88,160.2,31.14
260.04,62.54,29.75,118.71,23.74
260.05,53.15,28.15,94.76,17.24
260.06,56.16,33.57,88.58,14.16
260.07,155.51,109.09,215.33,27.61
260.08,61.4,33.47,107.61,19.76
281.01,42.16,22.83,68.53,12.37
281.02,36.85,21.58,58.74,9.52
282.01,136.16,86.27,206.03,30.59
282.02,165.18,113.9,236.56,31.9
283,164.02,124.12,218.36,24.37
284.01,45.95,28.46,69.42,10.57
284.02,37.49,21.9,63.13,10.59
285.01,53.4,29.58,93.56,15.98
285.02,190.6,145.22,249.67,25.8
286.02,49.29,36.48,64.8,7.51
287.01,43.66,24.7,72.29,11.83
287.06,137.37,103.2,182.17,19.91
287.09,36.75,19.84,61.86,11.26
287.11,40.19,22.01,67.19,11.45
290.02,151.59,116.19,195.82,20.74
290.04,46.51,29.73,67.86,9.95
290.05,38.35,16.69,74.35,14.96
291.01,48.42,28.37,77.83,12.5
291.02,55.92,33.83,89.09,13.94
292.01,77.79,49.74,116.49,17.28
292.03,56.45,31.03,95.35,16.89
292.04,46.39,22.2,86.28,16.21
