"CT","mx_mean","mx_lb","mx_ub","mx_se"
133.02,2.06,0.36,7.23,1.96
134,2.16,0.45,7.94,1.92
135,2.07,0.4,6.65,1.75
140.02,3.06,0.61,8.88,2.34
140.03,2.98,0.67,8.86,2.25
140.04,3.45,0.62,11.4,3.08
141.01,2.83,0.5,9.1,2.34
142.01,2.55,0.51,7.56,2.08
142.02,2.37,0.48,7.87,1.98
142.03,2.24,0.44,7.14,1.96
143.01,3.34,0.69,10.98,2.72
143.02,2.41,0.5,7.44,1.88
143.03,3.26,0.62,10.34,2.66
144.04,3.25,0.64,10.68,2.73
144.06,2.87,0.56,8.6,2.41
145.01,2.68,0.54,8.59,2.41
145.02,2.94,0.62,9.04,2.44
146,3.35,0.73,10.63,2.55
147.01,2.97,0.55,10.16,2.7
147.09,3.13,0.54,10.87,2.83
148,2.88,0.64,9.88,2.52
149.02,2.34,0.42,8.26,2.08
149.05,3.14,0.51,9.91,3.03
149.08,2.74,0.51,8.49,2.21
149.09,2.62,0.54,7.84,2.31
150,3.02,0.59,10.02,3.04
151.03,3.18,0.59,9.73,2.61
151.05,4.55,0.86,14.48,3.87
151.07,3.03,0.61,9.03,2.18
151.08,3.17,0.59,9.56,2.87
160.01,2.66,0.39,9.69,3.3
160.02,2.81,0.5,10.05,2.75
160.03,2.41,0.4,8.27,2.14
160.04,2.76,0.46,10.37,2.97
161.02,3.37,0.63,11.71,2.89
161.03,3.2,0.61,10.71,2.99
161.05,3.17,0.62,9.19,2.62
161.06,3.41,0.59,9.99,2.73
161.08,3.42,0.41,11.17,9.95
161.09,3.06,0.66,9.76,2.41
162.01,3.26,0.7,9.74,2.7
162.02,3.15,0.67,10.52,2.76
162.03,3.5,0.7,11.48,2.85
162.04,3.43,0.73,10.47,2.96
163.01,3.4,0.67,11.33,2.87
163.04,5.97,1.22,18,5.06
163.05,3.5,0.72,11.1,2.83
163.06,3.81,0.71,12.73,3.29
163.07,3.89,0.8,11.27,3.37
163.08,3.82,0.73,12.86,3.28
170.03,2.77,0.49,9.51,2.8
170.04,2.61,0.5,8.92,2.22
170.05,2.85,0.5,9.06,2.68
170.07,2.71,0.5,8.57,2.39
180.01,3.03,0.46,10.29,2.85
180.04,2.51,0.55,7.75,2.35
181.03,2.69,0.46,8.23,2.53
181.05,2.51,0.5,7.85,2.24
181.07,3.02,0.49,10.58,3.02
181.08,3.58,0.62,13.58,3.67
181.09,3.56,0.65,11.84,3.44
181.11,2.82,0.52,8.54,2.67
181.12,6.41,0.83,21.59,7.85
181.13,2.59,0.51,8.08,2.26
181.14,2.81,0.52,9.3,2.69
181.16,2.7,0.47,8.86,2.48
182.01,2.95,0.59,9.11,2.47
182.04,2.97,0.61,9.12,2.43
182.05,3.05,0.62,9.57,2.66
183.01,4.55,0.76,16.53,4.58
183.03,2.57,0.53,7.85,1.96
183.05,2.72,0.56,8.8,2.34
183.06,3,0.61,8.61,2.33
183.07,3.85,0.84,11.71,3.02
184.02,4.79,1.01,14.13,3.9
184.06,3.69,0.69,11.72,3.24
184.07,8.25,1.59,28.55,7.36
184.08,3.89,0.74,12.27,3.24
184.09,4.49,0.89,13.46,3.68
184.1,3.59,0.67,10.99,3.5
184.11,3.58,0.67,10.52,3.02
184.12,4.31,0.81,13.88,3.62
184.13,3.33,0.67,10.64,3.16
184.14,3.33,0.63,10.38,3.01
184.15,4.18,0.75,13.91,3.56
184.16,4.19,0.79,14.26,3.56
185.05,4.75,0.97,15.24,3.71
185.07,3.51,0.65,10.39,2.62
185.08,3.61,0.59,12.49,4.26
185.09,3.98,0.96,11.77,3.16
185.1,4.55,0.87,14.18,3.77
185.11,4,0.89,12.55,3.34
185.12,4.48,0.95,13.17,3.68
185.15,8.01,1.74,23.51,6.83
185.16,4.91,0.98,14.14,4.12
185.17,4.22,0.81,13.66,3.56
185.18,4.31,0.83,14.76,5.14
185.19,4.63,0.81,15.55,4.43
185.2,5.32,0.97,15.54,4.59
185.21,7.46,1.45,24.48,6.32
186.01,4.8,0.92,15.65,4.39
186.02,6.13,1.31,18.76,5.61
186.05,5.55,1.28,16.12,4
186.06,4.54,0.9,14.25,3.81
186.07,4.41,0.88,13.69,4.57
186.08,4.11,0.88,12.7,4.15
187.03,3.72,0.82,12.14,3.24
187.04,4.44,0.97,14.7,4.42
187.06,3.05,0.6,9.44,2.34
187.11,3.44,0.64,11.97,3.2
187.12,3.46,0.67,10.31,2.97
187.13,3.54,0.73,11.14,2.79
187.14,3.78,0.62,12.8,3.58
187.15,3.5,0.62,12.17,3.48
188.01,2.62,0.55,7.77,2.09
188.04,3.18,0.71,9.81,3.03
188.05,3.01,0.56,10.38,2.69
188.07,3.13,0.57,10.96,4.12
188.08,3.04,0.58,10.12,2.73
189.03,3.69,0.74,11.46,3.78
189.05,3.7,0.71,12.16,3.07
189.06,4.68,0.89,14.37,4.65
189.08,4.08,0.88,13.24,3.23
189.09,3.45,0.59,11.5,3.06
189.1,3.5,0.66,10.98,3.19
190.03,3.94,1.01,12.06,2.91
190.04,3.94,0.87,12.92,3.37
190.05,4.77,0.85,17.11,4.46
191.03,4.67,0.95,14.04,4.04
191.04,15.18,2.94,47.91,14.34
191.05,9.96,2.12,28.02,7.67
192,3.89,0.82,11.24,3.1
200,3.37,0.64,10.38,2.75
201,3.92,0.7,13.99,4.06
202,3.44,0.67,11.2,2.84
203,6.88,1.37,24.43,6.2
204.01,3.96,0.75,12.63,3.65
204.02,3.52,0.65,11.25,3.03
205.02,3.21,0.61,9.98,3.26
207,4.46,0.76,16.26,4.16
208,3.33,0.65,10.48,2.92
209,3.34,0.63,10.12,2.81
210,3.69,0.77,11.38,2.86
220,3.62,0.65,11.92,3.14
221.01,5.53,0.99,17.8,4.59
221.03,4.03,0.73,12.55,3.27
221.04,3.43,0.65,11.52,2.94
222.01,3.31,0.73,10.77,2.85
222.02,3.67,0.66,11.81,3.07
223.01,3.43,0.72,11.31,2.86
223.02,3.15,0.69,10.8,2.74
224.02,3.32,0.6,11.09,2.87
225.01,3.47,0.6,10.88,2.83
225.02,3.31,0.67,10.43,2.71
226.02,4,0.66,13.77,3.88
226.04,3.75,0.72,12.72,3.39
228.02,3.67,0.67,12.82,3.22
228.04,4.87,1,14.98,3.97
229,5.84,1.18,18.06,4.56
230.01,3.15,0.62,9.52,2.51
230.02,3.7,0.77,11.72,3.39
231,3.17,0.64,10.08,2.54
232,3.05,0.6,9.24,4.47
233,2.92,0.67,9.02,2.39
234,3.12,0.64,9.95,2.56
235.02,3.04,0.59,9.71,2.79
235.03,3.34,0.56,11.56,3.61
236,3.06,0.6,10.01,2.6
237,3.09,0.64,8.92,2.28
238.01,3.64,0.73,11.33,3.41
238.02,3.06,0.58,8.78,3.5
239.02,4.15,0.77,13.3,3.64
240.01,3.71,0.7,11.27,2.91
240.02,3.5,0.71,10.53,3.09
241,7.51,1.33,28.01,7.33
242,3.31,0.62,10.36,3.06
243.01,3.02,0.59,9.56,2.63
243.02,2.83,0.56,8.95,2.9
250.02,4.14,0.77,13.37,3.78
251.01,2.65,0.5,8.22,2.15
260.04,2.89,0.49,9.66,3
260.05,2.84,0.54,9.43,2.99
260.06,2.34,0.39,8.22,2.48
260.07,2.61,0.5,8.95,2.73
260.08,2.36,0.43,8.08,1.97
281.01,2.94,0.46,10.58,3.44
281.02,2.58,0.5,9.33,2.31
282.01,4.15,0.71,13.56,4.58
282.02,4.6,0.82,14.05,3.53
283,3.48,0.69,10.63,3.58
284.01,2.94,0.57,9.04,2.5
284.02,4.99,0.94,18.11,4.77
285.01,3.19,0.59,10.38,2.75
285.02,3.56,0.73,11.25,2.68
286.02,2.79,0.68,7.37,1.85
287.01,3.22,0.67,10.19,2.72
287.06,2.61,0.51,9.2,2.46
287.09,2.79,0.43,10.11,2.91
287.11,2.76,0.47,9.46,2.46
290.02,2.83,0.54,9.67,2.36
290.04,4.43,0.86,15.99,3.84
290.05,3,0.46,10.69,2.71
291.01,3.07,0.59,9.24,2.85
291.02,3.11,0.58,9.71,2.38
292.01,2.35,0.51,6.96,1.98
292.03,2.54,0.45,8.62,2.28
292.04,2.78,0.49,8.98,2.71
400.04,3.02,0.57,9.87,3.1
400.05,5.71,0.94,22.4,5.77
400.06,3.56,0.48,13.62,3.97
401.01,4.76,0.92,17.62,4.74
401.02,3.25,0.67,10.3,3.09
402.02,3.28,0.63,11.21,2.98
402.03,6,1.13,21.82,6.75
403.01,2.33,0.48,6.48,1.89
403.04,2.77,0.51,8.93,2.58
403.05,2.89,0.49,9.7,3.12
404.01,2.92,0.5,10.05,2.7
404.02,5.16,1.09,16.36,4.59
410.02,2.57,0.48,7.72,2.07
410.04,2.79,0.53,9.59,2.69
410.05,2.58,0.43,8.62,2.57
410.06,2.67,0.5,8.81,2.38
501.01,2.88,0.6,9.63,2.66
501.02,2.71,0.51,7.7,2.67
501.03,3.16,0.61,11,2.85
502.01,2.88,0.6,8.65,2.38
502.02,2.55,0.48,8.8,2.31
502.03,2.6,0.47,8.6,2.56
502.06,2.51,0.51,7.73,2.03
502.07,2.92,0.64,8.66,2.47
503.01,3.17,0.58,11.28,2.92
503.03,2.83,0.59,8.63,2.33
503.07,3.86,0.68,14.73,3.97
503.09,2.96,0.56,9.86,2.46
504.03,2.79,0.58,8.38,2.31
504.05,4.62,0.86,16.8,4.29
504.08,2.91,0.52,9.65,3.1
504.09,2.99,0.58,10.22,2.59
504.1,2.92,0.55,9.14,2.39
505.01,2.65,0.54,7.92,2.43
506.01,3.02,0.53,9.96,3.12
506.02,3.41,0.63,12.49,3.57
