"CT","mx_mean","mx_lb","mx_ub","mx_se"
49.01,1.27,0.57,2.42,0.49
49.02,1.2,0.51,2.47,0.5
50.02,1.31,0.6,2.48,0.53
50.03,1.31,0.56,2.51,0.51
50.04,1.38,0.61,2.74,0.59
51.01,1.25,0.6,2.53,0.5
51.02,1.28,0.53,2.55,0.55
52.01,1.19,0.51,2.3,0.45
52.02,1.26,0.54,2.55,0.51
53.01,1.35,0.58,2.61,0.55
53.02,1.28,0.51,2.54,0.52
54.01,1.64,0.74,3.19,0.64
54.02,1.27,0.58,2.6,0.52
55.01,1.31,0.54,2.55,0.54
55.02,1.38,0.55,2.89,0.61
56.02,1.31,0.53,2.7,0.55
57.02,1.4,0.65,2.62,0.53
59.06,1.77,0.76,3.52,0.75
59.07,1.44,0.58,2.96,0.59
59.09,1.4,0.6,2.86,0.59
59.1,1.38,0.57,2.84,0.58
59.11,1.57,0.64,3.16,0.65
60.02,1.21,0.51,2.62,0.53
61,1.2,0.51,2.39,0.53
62,1.14,0.48,2.2,0.49
64,1.15,0.51,2.23,0.46
65,1.22,0.52,2.57,0.54
67.01,1.24,0.53,2.47,0.5
68,1.14,0.49,2.26,0.47
69.02,1.14,0.49,2.2,0.45
100.01,1.15,0.43,2.61,0.57
100.02,1.17,0.4,2.55,0.57
101.03,1.15,0.4,2.68,0.6
101.04,1.11,0.41,2.56,0.56
101.06,1.22,0.45,2.85,0.63
103,1.17,0.46,2.63,0.55
104,1.28,0.5,2.91,0.63
110.02,1.22,0.44,2.7,0.6
110.03,1.32,0.49,2.95,0.63
110.04,1.2,0.46,2.78,0.62
111.02,1.2,0.45,2.65,0.61
111.05,1.19,0.5,2.47,0.52
111.07,1.13,0.5,2.19,0.46
112,1.15,0.47,2.29,0.47
113,1.2,0.5,2.46,0.52
114.01,1.19,0.48,2.33,0.52
114.02,1.2,0.52,2.48,0.52
115,1.15,0.5,2.3,0.48
116,1.13,0.5,2.26,0.45
117,1.17,0.51,2.23,0.46
118,1.22,0.51,2.59,0.52
120,1.22,0.51,2.52,0.52
121,1.2,0.51,2.38,0.49
122,1.16,0.53,2.23,0.45
130.03,1.18,0.5,2.35,0.5
131,1.12,0.49,2.19,0.44
132,1.13,0.47,2.37,0.48
133.01,1.14,0.47,2.23,0.48
133.02,1.23,0.52,2.39,0.51
134,1.13,0.5,2.32,0.47
135,1.16,0.52,2.24,0.48
140.02,1.27,0.56,2.55,0.5
140.03,1.34,0.57,2.57,0.53
140.04,1.3,0.54,2.64,0.55
141.01,1.22,0.55,2.44,0.49
142.01,1.19,0.5,2.37,0.48
142.02,1.17,0.51,2.35,0.47
142.03,1.12,0.49,2.18,0.44
143.01,1.29,0.59,2.54,0.53
143.02,1.15,0.48,2.29,0.46
143.03,1.18,0.5,2.39,0.48
144.04,1.16,0.52,2.17,0.45
144.06,1.15,0.48,2.31,0.47
145.01,1.14,0.49,2.42,0.48
145.02,1.24,0.53,2.55,0.51
146,1.23,0.52,2.46,0.5
147.01,1.21,0.54,2.36,0.49
147.09,1.14,0.48,2.36,0.5
148,1.16,0.52,2.31,0.47
149.02,1.11,0.51,2.18,0.45
149.05,1.22,0.5,2.44,0.49
149.08,1.15,0.49,2.3,0.48
149.09,1.23,0.53,2.43,0.5
150,1.2,0.52,2.36,0.47
151.03,1.18,0.49,2.33,0.48
151.05,1.22,0.52,2.53,0.51
151.07,1.18,0.53,2.25,0.46
151.08,1.22,0.52,2.46,0.49
160.01,1.37,0.55,2.73,0.59
160.02,1.4,0.59,2.87,0.58
160.03,1.26,0.54,2.47,0.52
160.04,1.35,0.56,2.67,0.55
161.02,1.46,0.6,2.99,0.61
161.03,1.29,0.53,2.58,0.56
161.05,1.27,0.54,2.51,0.52
161.06,1.24,0.55,2.51,0.49
161.08,1.33,0.52,2.81,0.64
161.09,1.34,0.58,2.65,0.56
162.01,1.25,0.54,2.38,0.51
162.02,1.25,0.55,2.48,0.5
162.03,1.25,0.55,2.33,0.48
162.04,1.33,0.59,2.66,0.54
163.01,1.34,0.59,2.65,0.52
163.04,1.33,0.55,2.64,0.55
163.05,1.27,0.55,2.63,0.52
163.06,1.38,0.58,2.7,0.55
163.07,1.33,0.55,2.52,0.52
163.08,1.38,0.58,2.8,0.58
170.03,1.21,0.53,2.4,0.49
170.04,1.18,0.49,2.28,0.47
170.05,1.27,0.55,2.49,0.51
170.07,1.24,0.51,2.49,0.51
180.01,1.24,0.51,2.56,0.54
180.04,1.29,0.57,2.59,0.52
181.03,1.3,0.57,2.63,0.54
181.05,1.23,0.55,2.48,0.51
181.07,1.18,0.48,2.38,0.49
181.08,1.28,0.55,2.56,0.54
181.09,1.19,0.51,2.35,0.48
181.11,1.2,0.53,2.34,0.5
181.12,1.34,0.57,2.56,0.52
181.13,1.19,0.51,2.36,0.48
181.14,1.34,0.6,2.68,0.54
181.16,1.4,0.55,2.68,0.57
182.01,1.31,0.59,2.51,0.51
182.04,1.25,0.55,2.4,0.51
182.05,1.24,0.56,2.43,0.49
183.01,1.28,0.58,2.5,0.51
183.03,1.33,0.59,2.64,0.53
183.05,1.22,0.56,2.43,0.49
183.06,1.29,0.56,2.45,0.52
183.07,1.34,0.6,2.76,0.56
184.02,1.3,0.56,2.49,0.51
184.06,1.24,0.53,2.43,0.5
184.07,1.36,0.59,2.64,0.53
184.08,1.31,0.54,2.69,0.55
184.09,1.26,0.53,2.44,0.51
184.1,1.26,0.56,2.41,0.51
184.11,1.27,0.53,2.57,0.52
184.12,1.33,0.57,2.63,0.54
184.13,1.28,0.56,2.56,0.52
184.14,1.28,0.56,2.51,0.52
184.15,1.23,0.53,2.47,0.51
184.16,1.3,0.55,2.63,0.55
185.05,1.27,0.55,2.54,0.54
185.07,1.3,0.56,2.54,0.52
185.08,1.32,0.57,2.71,0.54
185.09,1.28,0.55,2.53,0.51
185.1,1.28,0.54,2.6,0.52
185.11,1.33,0.59,2.63,0.51
185.12,1.43,0.63,2.91,0.58
185.15,1.36,0.59,2.66,0.54
185.16,1.31,0.56,2.52,0.53
185.17,1.36,0.58,2.74,0.57
185.18,1.42,0.62,2.83,0.57
185.19,1.41,0.61,2.81,0.56
185.2,1.39,0.63,2.69,0.56
185.21,1.33,0.6,2.72,0.55
186.01,1.39,0.59,2.8,0.63
186.02,1.32,0.58,2.68,0.55
186.05,1.31,0.59,2.4,0.48
186.06,1.43,0.63,2.79,0.56
186.07,1.27,0.56,2.51,0.52
186.08,1.32,0.59,2.62,0.53
187.03,1.24,0.56,2.35,0.49
187.04,1.28,0.54,2.66,0.53
187.06,1.29,0.59,2.57,0.52
187.11,1.29,0.56,2.52,0.54
187.12,1.24,0.54,2.42,0.47
187.13,1.31,0.59,2.52,0.51
187.14,1.27,0.52,2.67,0.54
187.15,1.3,0.56,2.65,0.54
188.01,1.22,0.51,2.33,0.5
188.04,1.23,0.54,2.31,0.49
188.05,1.32,0.55,2.61,0.54
188.07,1.28,0.56,2.7,0.55
188.08,1.27,0.54,2.59,0.53
189.03,1.24,0.56,2.46,0.5
189.05,1.19,0.52,2.41,0.49
189.06,1.25,0.56,2.46,0.5
189.08,1.3,0.57,2.6,0.51
189.09,1.41,0.59,2.7,0.55
189.1,1.23,0.53,2.4,0.49
190.03,1.71,0.74,3.43,0.69
190.04,1.44,0.65,2.9,0.59
190.05,1.44,0.62,2.96,0.62
191.03,1.29,0.56,2.62,0.55
191.04,1.4,0.61,2.83,0.58
191.05,1.31,0.58,2.58,0.52
192,1.37,0.61,2.66,0.54
200,1.44,0.62,2.83,0.58
201,1.32,0.57,2.75,0.56
202,1.34,0.6,2.52,0.52
203,1.24,0.5,2.41,0.51
204.01,1.24,0.51,2.56,0.52
204.02,1.25,0.54,2.51,0.5
205.02,1.17,0.52,2.29,0.46
207,1.36,0.56,2.66,0.55
208,1.15,0.49,2.28,0.45
209,1.18,0.52,2.29,0.49
210,1.22,0.54,2.31,0.47
220,1.3,0.56,2.58,0.51
221.01,1.2,0.53,2.39,0.48
221.03,1.2,0.52,2.39,0.48
221.04,1.14,0.5,2.33,0.46
222.01,1.17,0.53,2.39,0.47
222.02,1.23,0.52,2.41,0.51
223.01,1.22,0.54,2.34,0.48
223.02,1.17,0.52,2.42,0.5
224.02,1.16,0.48,2.32,0.48
225.01,1.18,0.45,2.3,0.5
225.02,1.18,0.51,2.28,0.47
226.02,1.21,0.51,2.4,0.5
226.04,1.13,0.49,2.34,0.47
228.02,1.25,0.55,2.48,0.53
228.04,1.15,0.49,2.3,0.46
229,1.2,0.51,2.29,0.47
230.01,1.15,0.5,2.28,0.45
230.02,1.24,0.55,2.4,0.51
231,1.14,0.48,2.27,0.47
232,1.16,0.52,2.28,0.47
233,1.2,0.51,2.4,0.49
234,1.24,0.56,2.5,0.5
235.02,1.2,0.53,2.42,0.51
235.03,1.13,0.46,2.26,0.46
236,1.16,0.51,2.39,0.47
237,1.24,0.54,2.57,0.54
238.01,1.18,0.52,2.38,0.5
238.02,1.2,0.52,2.44,0.48
239.02,1.23,0.54,2.49,0.5
240.01,1.23,0.52,2.52,0.52
240.02,1.19,0.52,2.44,0.48
241,1.21,0.52,2.52,0.52
242,1.2,0.51,2.45,0.51
243.01,1.15,0.52,2.14,0.44
243.02,1.15,0.47,2.25,0.48
250.02,1.31,0.56,2.64,0.54
251.01,1.3,0.57,2.61,0.53
260.04,1.18,0.49,2.33,0.51
260.05,1.28,0.54,2.55,0.53
260.06,1.19,0.51,2.36,0.49
260.07,1.25,0.54,2.56,0.52
260.08,1.18,0.52,2.28,0.48
281.01,1.22,0.5,2.44,0.53
281.02,1.27,0.57,2.53,0.51
282.01,1.18,0.5,2.47,0.48
282.02,1.18,0.5,2.3,0.5
283,1.17,0.51,2.33,0.48
284.01,1.21,0.53,2.36,0.48
284.02,1.23,0.55,2.41,0.54
285.01,1.22,0.54,2.41,0.49
285.02,1.25,0.56,2.41,0.48
286.02,1.2,0.54,2.29,0.45
287.01,1.35,0.59,2.61,0.54
287.06,1.2,0.52,2.46,0.51
287.09,1.22,0.51,2.51,0.53
287.11,1.29,0.56,2.6,0.55
290.02,1.17,0.5,2.42,0.48
290.04,1.19,0.52,2.32,0.47
290.05,1.23,0.51,2.41,0.5
291.01,1.33,0.52,2.59,0.58
291.02,1.25,0.51,2.55,0.51
292.01,1.27,0.56,2.52,0.5
292.03,1.19,0.51,2.54,0.5
292.04,1.23,0.52,2.35,0.5
400.04,1.32,0.58,2.75,0.57
400.05,1.28,0.57,2.58,0.52
400.06,1.26,0.56,2.5,0.52
401.01,1.29,0.57,2.55,0.56
401.02,1.29,0.57,2.48,0.54
402.02,1.29,0.56,2.63,0.52
402.03,1.3,0.55,2.65,0.55
403.01,1.28,0.55,2.49,0.51
403.04,1.24,0.52,2.53,0.51
403.05,1.25,0.53,2.45,0.51
404.01,1.36,0.57,2.64,0.55
404.02,1.16,0.52,2.28,0.46
410.02,1.29,0.53,2.59,0.53
410.04,1.23,0.56,2.51,0.5
410.05,1.3,0.57,2.45,0.51
410.06,1.3,0.55,2.63,0.54
501.01,1.21,0.54,2.32,0.47
501.02,1.27,0.55,2.39,0.49
501.03,1.27,0.54,2.56,0.53
502.01,1.35,0.59,2.59,0.54
502.02,1.29,0.55,2.55,0.51
502.03,1.32,0.55,2.69,0.56
502.06,1.35,0.6,2.74,0.57
502.07,1.33,0.59,2.6,0.53
503.01,1.32,0.56,2.57,0.53
503.03,1.3,0.58,2.48,0.52
503.07,1.33,0.58,2.67,0.54
503.09,1.33,0.56,2.59,0.53
504.03,1.22,0.53,2.37,0.48
504.05,1.13,0.52,2.29,0.46
504.08,1.16,0.5,2.23,0.48
504.09,1.25,0.55,2.58,0.5
504.1,1.22,0.54,2.58,0.51
505.01,1.19,0.52,2.42,0.48
506.01,1.26,0.54,2.46,0.52
506.02,1.41,0.6,2.82,0.59
