"CT","mx_mean","mx_lb","mx_ub","mx_se"
161.02,20.46,12.54,32.18,5.02
161.03,13.09,7.37,20.24,3.29
161.05,18.27,10.68,29.09,4.77
161.06,19.02,11.57,29.57,4.57
161.08,90.85,43.37,171.51,33.19
161.09,30.28,19.02,46.71,7.02
162.01,14.63,9.02,22.87,3.51
162.02,17.53,10.2,27.61,4.64
162.03,23.22,14.59,37.09,5.83
162.04,15.16,8.81,24.93,3.97
163.01,20.42,11.54,32.82,5.56
163.04,22.45,13.31,34.66,5.27
163.05,25.8,15.69,38.33,6.11
163.06,19.56,11.48,30.14,5.05
163.07,24.5,15.03,38.95,6.02
163.08,23.32,13.21,39.63,6.78
170.03,17.49,10.88,27.18,4.06
170.04,21.62,13.96,32.15,4.61
170.05,25.01,14.89,39.57,6.48
170.07,26.99,17.82,38.87,5.49
180.01,23.16,13.92,35.52,5.63
180.04,16.57,10.53,24.78,3.57
181.03,15.43,8.98,25.77,4.11
181.05,23.88,16.14,33.65,4.48
181.07,13.79,6.95,24.46,4.5
181.08,15.82,7.77,28.76,5.35
181.09,16.85,10.85,24.51,3.73
181.11,17.87,10.41,29.17,4.68
181.12,17.71,9.85,30.23,5.1
181.13,14.88,9.78,22.06,3.08
181.14,22.95,13.71,36.7,6.27
181.16,21.12,13.43,32.19,4.96
182.01,27.82,17.84,41.61,6.03
182.04,29.37,19.45,43.37,6.15
182.05,27.12,16.82,41.67,6.34
183.01,20.98,12.63,33.81,5.42
183.03,28.17,17.96,43.25,6.34
183.05,18.87,12.15,28.53,4.27
183.06,39.1,25.31,59.52,8.38
183.07,22.42,13.43,34.54,5.25
184.02,43.52,28.27,65.31,9.21
184.06,28.75,17.55,43.93,7.04
184.07,29.24,18.26,45.39,6.82
184.08,27.24,15.82,44.8,7.7
184.09,28.4,16.71,46.4,7.48
184.1,22.64,13.26,36.46,6.07
184.11,31.6,19.47,49.48,7.64
184.12,33.49,19.95,53.31,8.34
184.13,29.93,17.48,49.63,8.1
184.14,20.54,11.54,34.07,5.88
184.15,21.68,12.37,35.81,6.05
184.16,31.13,18.26,51.77,8.41
185.05,33.88,21.89,50.6,7.44
185.07,24.2,15.32,37.57,5.64
185.08,18.08,9.76,31.04,5.5
185.09,22.72,14.16,34.8,5.52
185.1,32.86,19.68,51.53,8.29
185.11,20.7,12.24,32.79,5.27
185.12,23.43,13.88,36.32,5.87
185.15,31.48,19.97,48.77,7.57
185.16,26.47,15.62,41.93,6.83
185.17,17.95,10.13,29.07,5.01
185.18,23.22,13.67,37.16,5.86
185.19,22.04,12.61,36.34,5.97
185.2,22.48,13.37,36.16,5.9
185.21,26.32,16.29,40.81,6.5
186.01,29.81,18.23,46.69,7.31
186.02,34.54,21.88,52.35,7.9
186.05,31.16,19.55,46.5,6.97
186.06,28.15,16.89,43.83,6.83
186.07,32.95,20.71,52.47,8.12
186.08,45.48,28.93,67.13,9.95
187.03,26.48,16.66,41.06,6.31
187.04,35.53,23.75,53.18,7.45
187.06,21.66,13.6,32.84,4.9
187.11,28.88,16.73,47.39,7.72
187.12,21.98,12.89,35.99,5.86
187.13,28.73,16.95,45.15,7.16
187.14,32.47,20.26,50.33,7.81
187.15,30.95,19.23,46.76,6.98
188.01,17.46,9.84,28.45,4.66
188.04,25.58,16.45,38.15,5.66
188.05,26.49,14.35,44.39,7.63
188.07,20.25,11.1,34.98,5.99
188.08,15.93,8.15,28.25,5.25
189.03,29.72,18.47,47.2,7.34
189.05,24.25,15.73,36.06,5.25
189.06,30.32,17.71,48.94,8.31
189.08,37.6,23.6,56.44,8.22
189.09,17.44,9.65,29.79,5.19
189.1,20.17,12.15,30.97,4.77
190.03,44.66,32.64,60.08,7.07
190.04,43.64,28.23,65.39,9.82
190.05,59.57,33.09,97.85,17.49
191.03,35.09,22.42,53.13,7.96
191.04,54.89,36.06,79.92,11.23
191.05,48.01,29.8,74.66,11.65
192,48.1,31,70.22,10.41
200,18.84,11.14,30.47,4.72
201,20.44,11.42,33.63,5.71
202,27.96,18.41,42.17,5.89
203,23.55,14.32,36.83,5.73
204.01,26.57,15.52,41.35,6.66
204.02,24.63,15.92,37.09,5.48
205.02,23.38,15.15,35.46,5.05
207,50.74,28.89,81.49,12.92
208,21.24,14.1,31.45,4.57
209,22.37,15.19,32.77,4.52
210,34.6,24.59,48.95,6.48
220,20.41,11.47,35.32,6.18
221.01,17.73,9.35,30.5,5.33
221.03,15.93,9.53,25.55,4.23
221.04,12.11,8.14,18.07,2.44
222.01,14.13,8.4,22.57,3.63
222.02,14.21,7.91,23.58,3.96
223.01,18.66,12.04,28.31,4.33
223.02,20.38,12.49,32.16,4.91
224.02,20.52,13.2,30.94,4.48
225.01,13.8,8.06,21.51,3.45
225.02,20.88,12.93,31.44,4.63
226.02,13.8,7.88,23.11,4.02
226.04,12.72,6.82,20.85,3.56
228.02,15.59,8.89,25.13,4.15
228.04,12.41,8.06,17.87,2.57
229,16.87,11.81,23.57,3.11
230.01,12.8,7.91,20.31,3.19
230.02,17.95,11.51,26.19,3.84
231,18.88,12.51,27.57,3.9
232,20.77,12.52,32.53,5.2
233,19.74,12.51,28.78,4.25
234,25.55,16.05,38.32,5.68
235.02,14.8,9.47,21.93,3.24
235.03,19.97,11.68,32.42,5.29
236,15.24,9.24,24.05,3.79
237,13.79,8.57,21.8,3.35
238.01,14.36,8.26,23.42,3.85
238.02,13.4,8.82,19.52,2.83
239.02,20.44,11.84,32.92,5.38
240.01,16.79,10.71,25,3.68
240.02,12.83,7.45,20.27,3.32
241,19.72,12.2,31.04,4.94
242,18,11.14,28.72,4.61
243.01,17.43,10.28,26.9,4.26
243.02,10.82,6.53,17.11,2.74
250.02,14.66,8.87,22.69,3.52
251.01,29.18,14.67,57.56,10.72
260.04,18.38,9.27,33.62,6.46
260.05,15.82,8.69,26.64,4.73
260.06,14.77,8.58,23.96,3.99
260.07,16.72,9.82,26.78,4.39
260.08,12.92,7.24,21.6,3.58
281.01,19.05,10.59,30.56,5.42
281.02,20.36,12.11,31.61,4.98
282.01,18.77,10.53,30.84,5.25
282.02,25.89,15.75,41.21,6.76
283,24.23,15.88,35.44,5.01
284.01,16.41,9.9,25.19,3.95
284.02,15.26,9.33,24.14,3.88
285.01,25,14.96,40.01,6.32
285.02,17.74,12.1,25.37,3.39
286.02,16.23,11.38,22.92,2.82
287.01,17.85,10.48,28.25,4.65
287.06,17.09,11.2,25.92,3.82
287.09,14.61,7.18,25.76,4.97
287.11,14.81,8.54,24.15,4.11
290.02,26.99,18.22,38.72,5.49
290.04,16.61,10.46,24.03,3.66
290.05,17.55,9.34,31.03,5.5
291.01,27.39,16.03,43.78,6.91
291.02,23.21,13.25,36.47,6.04
292.01,17.29,11.42,25.96,3.86
292.03,17.38,10.13,28.62,4.71
292.04,16.78,8.67,29.62,5.45
400.04,32.31,19.79,53.14,8.1
400.05,23.63,14.79,38.73,6.3
400.06,24.58,13.25,43.24,7.32
401.01,50.98,32.65,78.29,11.68
401.02,40.23,27.23,58.47,8.1
402.02,35.06,22.91,51.49,7.49
402.03,40.39,25.8,60.76,8.72
403.01,31.08,21.48,45.6,5.99
403.04,28.43,17.26,44.76,7.23
403.05,26.24,14.42,44.53,7.65
404.01,24.22,14.31,37.29,6.12
404.02,27.29,17.39,41.33,6.09
410.02,21.41,13.69,31.8,4.67
410.04,26.02,14.46,43.17,7.73
410.05,19.26,11.11,30.65,5.04
410.06,22.45,11.93,38.35,6.74
501.01,30.7,21.7,42.72,5.45
501.02,24.32,14.94,36.36,6.01
501.03,28.98,16.54,46.61,8.04
502.01,23.74,13.9,39.46,6.59
502.02,26.62,15.84,42.14,6.65
502.03,21.78,12.37,36.07,6.06
502.06,29.74,18.69,45.87,7.28
502.07,27.52,18.47,40.47,5.6
503.01,33.36,19.04,56.3,9.7
503.03,30.38,20.7,44.27,5.81
503.07,44.58,29.04,65.34,9.22
503.09,40.73,24.96,63.02,9.95
504.03,22.83,14.28,35.14,5.53
504.05,26.13,17.34,37.47,5.19
504.08,21.34,12.13,34.39,5.65
504.09,25.42,16.25,38.96,5.83
504.1,19.36,10.92,32.46,5.53
505.01,27.13,17.95,39.71,5.71
506.01,22.48,11.46,41.45,7.53
506.02,30,18.42,47.3,7.41
