"CT","mx_mean","mx_ub","mx_lb","mx_se"
59.09,109.64,178.58,61.19,30.63
59.1,150.56,238.36,87.7,38.72
59.11,101.49,151.57,64.67,22.41
60.02,103.08,161.88,59.31,26.41
61,96.34,155.84,55.7,26.12
62,69.29,111.63,40.55,18.1
64,114.6,167.6,75.55,23.93
65,95.13,135.94,64.36,18.3
67.01,177.59,272.67,108.77,42.31
68,90.34,143.03,54.24,22.69
69.02,33.16,51.54,20.58,7.99
100.01,144.03,213.6,93.05,31.44
100.02,110.1,168.17,68.12,25.64
101.03,114.8,178.14,70.16,27.88
101.04,89.4,138.32,54.37,21.39
101.06,86.4,129.62,54.73,19.22
103,82.96,126.28,52.49,18.98
104,99.52,152.85,63.51,23.07
110.02,54.64,96.37,26.95,18.08
110.03,100.97,172.84,55.38,30.31
110.04,70.08,122.62,37.22,21.99
111.02,70.82,108.68,43.21,16.89
111.05,105.21,163.23,63.51,25.99
111.07,106.2,173.34,60.85,29.31
112,90.19,148.28,51.69,24.39
113,76.36,115.16,47.21,17.37
114.01,66.85,121.91,33.91,23.55
114.02,93.66,147.63,54.76,24.15
115,94.81,140.03,60.79,20.96
116,62.26,98.65,35.96,16.04
117,61.26,93.13,38.81,13.92
118,48.28,72.34,31.18,10.65
120,58.33,94.1,33.63,15.58
121,68.41,111.33,40.42,17.92
122,57.62,94.63,32.7,16.21
130.03,89.1,127.39,60.1,17.46
131,61.83,84.98,44.43,10.33
132,48.2,80.01,26.38,14.1
133.01,58.2,95.8,32.66,16.34
133.02,54.68,87.39,32.66,13.96
134,72.6,107.1,46.62,15.56
135,58.56,91.07,36.27,14.23
140.02,72.19,109.26,44.53,16.74
140.03,74.91,116.31,45.31,18.3
140.04,81.11,138.11,43.84,24.07
141.01,73.23,111.7,46.39,16.71
142.01,57.29,93.79,32.33,15.69
142.02,57.75,95.92,31.81,16.66
142.03,70.25,108.25,42.91,16.9
143.01,46.67,75.68,26.46,12.62
143.02,55.22,81.69,36.19,11.59
143.03,56.99,90.72,33.78,14.8
144.04,77.77,120.01,47.72,18.77
144.06,69.69,102.93,44.02,15.31
145.01,52.91,81.82,32.75,12.44
145.02,61.46,102.89,34.09,17.84
146,90.62,138.91,55.19,21.64
147.01,55.4,84.61,34.19,12.99
147.09,72.71,108.03,47.96,15.55
148,75.34,108.32,50.41,15.04
149.02,68.33,116.18,37.6,20.16
149.05,65.18,111.06,34.39,19.76
149.08,44.97,70.18,27.59,11.01
149.09,74.16,122.59,41.39,21.01
150,56.6,98.71,28.75,18.65
151.03,70.01,115.15,38.81,20.05
151.05,68.04,103.66,41.9,16.05
151.07,70.63,100.39,47.36,13.57
151.08,55.1,86.58,32.58,13.72
160.01,78.8,128.26,45.95,21.3
160.02,75.28,113.64,48.05,16.63
160.03,101.41,149.55,64.95,21.79
160.04,102.71,155.02,65.08,23.28
161.02,114.3,178.38,68.88,28.31
161.03,99.19,149.79,62.42,22.48
161.05,109.32,171.46,66.15,27.06
161.06,101.3,153.33,63.62,22.9
161.08,28.73,61.36,11.72,12.9
161.09,49.42,76.2,30.42,11.58
162.01,98.62,150.68,60.51,23.24
162.02,98.81,154.86,59.57,24.26
162.03,95.25,147.15,58.46,23.28
162.04,89.82,144.67,53.82,23.18
163.01,101.57,168.89,57.26,28.73
163.04,102.08,160.25,63.05,25.32
163.05,125.68,193.04,77.67,30.05
163.06,92.75,153.77,52.53,25.68
163.07,111.19,175.53,66.63,28.08
163.08,98.92,160.6,56.32,27.03
170.03,113.86,164.13,76.91,22.15
170.04,107.18,153.26,71.27,21.07
170.05,121.23,180.86,76.98,26.62
170.07,126.16,174.35,89.52,22.11
180.01,79.79,125.94,47.84,20.06
180.04,68.33,102.25,44.01,14.77
181.03,118.84,180.49,74.22,27.14
181.05,111.09,152.94,78.09,19.4
181.07,55.06,91.23,30.54,15.75
181.08,70.17,119.02,37.53,20.58
181.09,96.45,139.91,64.73,19.61
181.11,111.06,167.15,73.21,23.89
181.12,57.25,97.11,31.16,16.97
181.13,86.13,121.37,58.16,16.2
181.14,93.95,143.93,56.35,22.92
181.16,66.89,99.95,43.05,14.65
182.01,89.37,140.61,54.23,22.09
182.04,98.68,154.05,60.74,23.99
182.05,87.2,134.2,52.29,21.72
183.01,106.38,167.62,63.87,26.42
183.03,169.64,251.78,109.52,36.49
183.05,71.28,111.03,44.17,17.02
183.06,167.58,247.3,109.29,35.74
183.07,93.28,143.56,57.32,22.76
184.02,133.02,196.89,87.77,28
184.06,115.85,181.5,69.63,28.6
184.07,106.02,156.61,67.11,23.41
184.08,118.63,191.02,66.94,32.42
184.09,83.97,139.99,47.14,24.08
184.1,127.84,205.77,75.66,33.43
184.11,103.89,161.73,62,26.08
184.12,103.24,175.42,56.8,30.5
184.13,114.33,181.29,64.78,30.82
184.14,82.68,140.83,42.93,25.74
184.15,114.65,186.85,64.07,31.93
184.16,113.55,180.96,66.44,29.41
185.05,141.28,221.24,84.91,34.9
185.07,126.92,192.14,77.72,29.91
185.08,79.35,143.38,40.1,26.34
185.09,114.26,178.91,68.76,28.82
185.1,97.04,157.55,56.31,26.08
185.11,129.8,198.05,81.26,30.88
185.12,128.35,199.58,77.28,31
185.15,138.34,212.21,85.51,33.08
185.16,138.43,220.25,81.24,36.34
185.17,94.15,153.9,54.39,25.49
185.18,104.4,166.26,60.98,27.54
185.19,127.68,209.25,73.23,34.71
185.2,99.94,168.99,57.3,28.91
185.21,115.62,173.52,72.3,25.66
186.01,148.32,224.12,92.68,33.72
186.02,131.23,199.08,81.58,30.47
186.05,118.12,181.74,73.32,28.08
186.06,106.27,175.16,62.04,28.76
186.07,113.06,177.43,68.24,28.34
186.08,142.98,222.48,88.08,34.92
187.03,128.44,199.61,79.4,31.22
187.04,135.58,202.27,90.08,28.96
187.06,92.02,137.44,58.69,20.19
187.11,93.12,153.5,52.05,26.36
187.12,80.77,130.43,47.8,21.08
187.13,93.78,150.25,53.19,25.18
187.14,126.02,194.47,76.33,31.3
187.15,97.95,149.63,60.97,22.56
188.01,85.37,138.06,49.5,22.74
188.04,76.84,121.55,45.96,19.62
188.05,111.23,190.74,61.67,33.59
188.07,65.65,114.95,34.9,20.42
188.08,52.01,92.72,26.01,17.71
189.03,126.16,205.12,72.49,33.79
189.05,115.28,167.65,76.76,23.33
189.06,147.1,239.28,83.04,40.85
189.08,196.92,305.85,120.97,47.66
189.09,84.32,141.64,46.43,24.39
189.1,88.63,144.78,50.86,23.89
190.03,163.05,220.81,117.98,26.72
190.04,136.61,206.33,85.83,31.38
190.05,156.8,271.34,81.38,49.11
191.03,101.52,158.84,60.64,25.23
191.04,239.35,349.93,159.42,49.48
191.05,125.89,198.98,73.35,33.12
192,143.69,219.61,89.1,33.71
200,124.18,194.64,72.89,31.75
201,112.73,184.77,61.57,32.56
202,107.16,159.49,69.18,23.68
203,114.16,178.12,68.17,28.76
204.01,145.17,232.47,82.61,38.87
204.02,141.29,216.18,86.91,33.08
205.02,139.71,203.85,93.51,28.15
207,133.48,227.59,71.45,39.49
208,144.4,218.04,91.79,31.62
209,192.73,272.58,132.59,36.02
210,146.21,209.23,98.91,28.39
220,97.5,165.68,53.12,29.06
221.01,85.46,141.53,46.36,24.49
221.03,64.08,105.95,36.76,17.63
221.04,78.23,110.02,53.57,14.47
222.01,82.61,130.17,49.92,20.63
222.02,81.14,130.29,45.99,21.99
223.01,104.4,165.21,61.91,26.83
223.02,131.14,208.61,79.57,33.51
224.02,163.21,233.21,109.54,32.17
225.01,69.44,110.07,40.83,17.69
225.02,92.84,144.13,55.93,22.67
226.02,70.05,110.4,41.41,17.7
226.04,62.25,103.76,34.3,18.12
228.02,70.21,115.66,40.74,19.37
228.04,77.14,112.32,51.27,15.78
229,115.04,159.43,81.09,20.2
230.01,67.42,104.59,40.07,17.02
230.02,117.24,176.96,73.93,26.41
231,104.1,150.29,70.27,20.75
232,84.74,135.75,48.89,22.45
233,156.8,227.35,103.4,32.53
234,193.61,265.81,137.22,33.15
235.02,95.27,143.5,61.24,21.18
235.03,131.14,205.23,78.14,32.59
236,62.71,100.55,36.85,16.98
237,68.55,103.91,42.5,15.84
238.01,49.61,83.63,27.83,14.54
238.02,63.93,92.28,42.77,12.57
239.02,28.26,52.78,13.67,10.06
240.01,78.24,118.7,49.94,17.99
240.02,85.31,132.11,50.97,20.6
241,91.55,134.46,59.01,19.63
242,88.03,132.42,55.75,19.88
243.01,68.9,108.13,41.5,17.32
243.02,59.3,97.98,33.05,16.85
250.02,56.35,88.23,33.34,13.92
251.01,80.7,152.13,39.35,28.08
260.04,77.7,143.8,38.79,26.8
260.05,84.04,138.6,47.63,23.35
260.06,64.5,104.15,36.88,17.14
260.07,71.57,116.95,39.13,20.38
260.08,51.83,92.03,26.73,16.65
281.01,65.06,108.68,36.72,18.88
281.02,82.01,127.63,50.3,19.94
282.01,150.42,234.48,91.82,36.53
282.02,83.96,134.37,46.99,22.65
283,130.48,190.21,85.41,27.24
284.01,85.47,130.78,53.37,20.11
284.02,87.01,135.03,53.25,20.94
285.01,148.46,234.36,89.26,37.37
285.02,75.7,111.65,49.42,16.13
286.02,65.23,89.29,46.3,11.01
287.01,86.42,141.2,48.91,23.15
287.06,76.78,114.79,48.92,17.04
287.09,113.53,187.45,64.78,31.48
287.11,64.19,105.1,35.73,17.83
290.02,147.6,212.98,97.86,29.42
290.04,88.29,131.59,56.79,19.38
290.05,114.2,193.17,62.12,34.04
291.01,24.29,42.79,12.72,7.74
291.02,107.74,170.24,66.22,26.43
292.01,73.39,113.32,45.26,17.65
292.03,99.79,162.16,56.17,27.52
292.04,80.09,139.93,41.86,25.35
400.04,63.95,100.14,37.29,16.46
400.05,74.32,121.88,41.46,20.83
400.06,102.39,177.82,52.16,32.69
401.01,220.22,331.17,138.73,50.16
401.02,153.68,217.61,103.8,29.3
402.02,126.09,192.05,79.87,29.01
402.03,152.15,229.66,96.29,34.75
403.01,90.87,133.35,59.6,19.08
403.04,131.99,204.09,80.7,32.14
403.05,109.91,178.22,63.34,29.58
404.01,92.33,146.57,53.95,24.04
404.02,81.71,125.33,50.69,19.23
410.02,93.59,138.47,59.58,20.43
410.04,97.72,169.07,51.27,30.12
410.05,100.21,163.81,56.8,27.39
410.06,138.49,231.81,75.76,40.19
501.01,139.37,193.38,97.07,24.83
501.02,103.07,161.69,61.37,25.75
501.03,156.05,243.93,94.02,39.03
502.01,119.11,196.43,68.65,32.49
502.02,111.95,172.05,68.31,26.54
502.03,154.95,239.85,92.83,37.99
502.06,135.52,208,85.16,31.25
502.07,116.74,164.16,80.16,21.61
503.01,113.78,199.92,59.46,36.01
503.03,137.38,197.11,92.35,27.13
503.07,195.51,281.73,130.59,38.76
503.09,190.57,285.8,123.89,42.14
504.03,118.4,186.58,71.35,29.91
504.05,146.94,207.94,101.15,27.72
504.08,96.75,155.1,56.55,25.22
504.09,109.65,168.3,67.96,25.98
504.1,134.56,221.18,77.15,38.11
505.01,52.03,82.09,31.45,12.92
506.01,229.7,376.07,127.63,64.41
506.02,193.06,291.93,121.11,44.53
