"CT","mx_mean","mx_lb","mx_ub","mx_se"
207,439.55,308.83,598.39,76.2
208,445.14,344.7,563.41,55.3
209,562.58,450.94,696.59,63.67
210,321.97,257.47,405.21,37.67
220,473.82,306.32,680.52,94.26
221.01,393.61,298.29,525.78,58.62
221.03,294.02,229.39,372.18,36.6
221.04,433.81,368.42,501.75,34.91
222.01,363.7,283.19,461.49,44.23
222.02,390.19,284.89,535.03,63.52
223.01,439.51,319.78,606.61,71.84
223.02,443.65,320.63,602.32,71.73
224.02,548.82,436.8,680.82,60.97
225.01,304.9,221.87,402.58,48.21
225.02,424.97,308.96,576.7,66.85
226.02,381.45,279.01,507.07,58.68
226.04,282.32,205.81,385.13,45.1
228.02,417.17,292.56,581.53,71.15
228.04,388.61,311.64,479.97,43.52
229,556.77,479.21,639.04,42.64
230.01,357.37,257.94,487.16,59.91
230.02,431.26,330.49,553.05,57.63
231,303.18,236.93,376.45,36.95
232,458.35,326.58,639.07,78.43
233,419.02,318.7,537.79,56.67
234,552.55,438.17,688.47,63.57
235.02,313.95,239.08,405.97,42.12
235.03,456.43,333.55,612.42,70
236,331.73,234.41,459.39,57.48
237,379.85,286.75,495.45,54.01
238.01,327.31,234.64,451.9,57.08
238.02,487.8,382.68,607.38,58.81
239.02,560.12,392.09,760.59,96.29
240.01,367.21,273.8,480.49,53.49
240.02,356.38,270.38,460.88,48.99
241,366.33,283.92,467.24,46.95
242,407.51,308,534.16,56.02
243.01,367.16,265.52,497.94,58.46
243.02,364.2,283.51,471.94,47.43
250.02,329.58,247.63,429.52,46.56
251.01,338.9,250.15,442.15,51.45
260.04,404.72,296.81,535.19,62.75
260.05,487.24,363.97,638.24,69.28
260.06,341.47,266.05,433.53,44.64
260.07,497.08,381.39,629.74,64.17
260.08,286.74,201.12,402.83,51.67
281.01,366.79,271.13,484.58,54.89
281.02,442.37,347.63,546.74,51.88
282.01,444.77,356.89,543.2,47.14
282.02,447.14,362.13,544.86,48.24
283,349.68,291.4,417.03,32.49
284.01,344.27,277.18,432.91,38.3
284.02,414.63,330.46,513.37,45.57
285.01,421.92,330.13,534.82,51.48
285.02,478.65,406.97,564.26,41.97
286.02,408.04,322.59,512.96,47.6
287.01,452.06,322.4,616.33,73.74
287.06,422.46,343.24,513.44,43.87
287.09,403.37,303.14,538.45,61.6
287.11,377.67,280.88,504.91,56.59
290.02,469.89,388.24,554.09,43.26
290.04,389.69,305.54,487.4,45.29
