"CT","mx_mean","mx_ub","mx_lb","mx_se"
55.01,64.62,107.63,36.47,18.47
55.02,62.72,108.95,34.67,19.49
56.02,73.18,123.62,40.07,21.58
57.02,68.58,106.37,41.85,16.46
59.06,86.87,133.06,53.24,20.84
59.07,35.73,57.59,20.8,9.41
59.09,61.09,105.23,31.79,18.79
59.1,78.92,129.4,44.04,21.98
59.11,48.14,74.76,29.5,11.62
60.02,57.94,96.55,32.35,16.61
61,55.57,97.54,28.75,17.63
62,34.68,59.4,18.35,10.75
64,45.58,70.87,26.8,11.54
65,37.71,58.88,22.61,9.32
67.01,52.72,89.27,29.23,15.57
68,49.74,82.3,27.17,14.4
69.02,10.69,18.41,5.61,3.25
100.01,51.15,86.61,27.66,15.26
100.02,40.42,66.93,22.19,11.55
101.03,45.2,76.67,24.49,13.32
101.04,53.52,88.6,29.75,15.36
101.06,43.57,70.05,25.27,11.47
103,34.99,56.05,20.05,9.27
104,37.98,61.31,21.4,10.26
110.02,40.49,74.6,18.59,14.59
110.03,42.2,77.54,20.7,14.83
110.04,32.79,58.91,15.56,11.6
111.02,28.97,48.19,16.05,8.37
111.05,30.61,54.41,15.76,9.88
111.07,50.51,85.63,27.09,15.15
112,31.06,53.65,15.53,9.97
113,41.36,67.99,23.69,11.59
114.01,34.85,67.6,15.06,13.63
114.02,32.45,58.67,16.68,10.89
115,35.42,58.39,19.29,10.09
116,24.52,41.84,12.87,7.43
117,24.82,41.97,13.74,7.29
118,25.03,40.81,14.24,6.88
120,25.23,44.86,12.94,8.21
121,20.84,38.29,10.36,7.16
122,20.25,34.93,10.23,6.44
130.03,31.43,52.77,17.65,8.96
131,25.01,38.12,15.39,5.92
132,26.23,47.26,13.1,8.8
133.01,16.97,33.12,7.38,6.72
133.02,16.58,29.13,8.3,5.36
134,25.6,41.51,14.7,6.94
135,19.15,33.6,9.75,6.24
140.02,41.24,64.79,24.04,10.49
140.03,39.97,65.31,22.92,11.11
140.04,35.77,64.45,17.23,12.48
141.01,53,85.68,31.72,13.93
142.01,41.14,69.89,22.65,12.05
142.02,36.95,63.64,19.3,11.5
142.03,40.44,67.94,22.13,11.8
143.01,51.76,86.34,29.2,14.57
143.02,41.44,63.76,25.13,10.06
143.03,44.39,74.23,25.11,12.48
144.04,62.65,102.01,36.15,16.9
144.06,37.42,59.23,22.17,9.62
145.01,41.58,65.35,24.47,10.46
145.02,26.72,48.24,13.04,9.23
146,40.81,67.21,23.42,11.21
147.01,42.04,66.19,24.89,10.5
147.09,48.74,77.4,28.46,12.55
148,42.21,66.88,25.64,10.51
149.02,30.41,53.58,15.15,10.31
149.05,40.26,74.89,19.82,14.25
149.08,40.73,64.19,24.3,10.47
149.09,49.64,85.29,26.23,15.28
150,32.81,59.78,15.54,11.4
151.03,44.54,77.31,23.04,14.38
151.05,33.05,53.77,18.63,9.28
151.07,40.55,62.84,24.85,9.63
151.08,32.4,55.2,17.81,9.69
160.01,23.92,44.96,11.39,8.69
160.02,30.54,49.72,17.62,8.53
160.03,30.7,53.14,16.43,9.48
160.04,51.86,86.74,28.89,15.25
161.02,58.32,95.86,33.17,16.18
161.03,57.79,92.83,33.38,15.45
161.05,28.34,49.83,14.52,9.33
161.06,40.1,65.87,22.11,11.35
161.08,20.29,43.54,7.9,9.3
161.09,26.88,43.07,15.85,6.94
162.01,30.6,51.01,16.89,8.97
162.02,48.09,80.05,26.81,13.92
162.03,37.53,62.59,20.47,10.95
162.04,33.66,56.64,18.68,9.94
163.01,37.65,66.34,18.88,12.24
163.04,63.86,104.44,36.23,17.51
163.05,37.32,62.07,20.39,10.89
163.06,33.67,60.25,16.94,11.21
163.07,44.72,75.11,24.42,13.22
163.08,29.65,52.83,14.91,10
170.03,42.44,67.77,24.59,11.11
170.04,22.78,36.52,12.99,6.14
170.05,40.91,68.35,22.01,11.83
170.07,37.08,58.63,21.77,9.51
180.01,30.72,54.31,16.1,10.01
180.04,31.73,50.43,18.85,8.23
181.03,34.69,57.9,18.74,10.15
181.05,40.6,62.4,25.04,9.55
181.07,34.52,63.02,17.27,11.79
181.08,20.26,39.01,9.04,7.92
181.09,31.81,52.22,17.97,8.83
181.11,28.72,49.9,15.02,9.07
181.12,16.55,31.83,7.8,6.27
181.13,25.18,39.98,14.96,6.38
181.14,28.39,49.34,14.9,9.04
181.16,20.01,34.81,10.52,6.27
182.01,29.13,47.25,16.57,7.88
182.04,38.8,63.77,22.01,10.64
182.05,30.78,50.3,17.2,8.51
183.01,42.27,73.98,22.33,13.21
183.03,45.19,73.44,25.3,12.6
183.05,21.72,35.32,12.5,5.96
183.06,60.77,97.35,35.95,15.83
183.07,41.34,68.42,23.08,11.7
184.02,70.23,109.3,42.82,17.1
184.06,43.36,72.84,23.92,12.56
184.07,49.23,79.98,28.23,13.29
184.08,33.17,58.82,16.15,11.1
184.09,31.73,57.52,15.71,10.83
184.1,30.03,53.33,15.37,9.96
184.11,34.39,59.67,18.19,10.74
184.12,40.62,72.83,20.84,13.39
184.13,24.51,44.94,11.91,8.61
184.14,31.35,58.45,14.54,11.37
184.15,27.44,51.05,13.57,9.72
184.16,38.46,68.14,20.17,12.31
185.05,38.45,64.71,21.04,11.3
185.07,25.48,44.88,13.35,8.14
185.08,33.25,64.47,15.6,12.8
185.09,37.07,62.9,19.99,11.1
185.1,30.29,54.07,15.33,10.06
185.11,24.3,42.78,12.5,7.82
185.12,32.75,54.71,17.74,9.7
185.15,43.38,73.21,23.67,12.56
185.16,33.98,61.17,17.7,11.28
185.17,36.55,64.87,19.22,11.79
185.18,27.5,49.67,13.92,9.19
185.19,29.23,53.84,14.45,10.06
185.2,24.44,45.3,11.9,8.74
185.21,29.9,49.72,16.6,8.46
186.01,43.83,72.81,23.66,12.72
186.02,64.69,105.13,38.02,17.13
186.05,32.21,55.92,17.42,9.88
186.06,34,58.5,17.6,10.59
186.07,33.11,55.54,17.82,9.87
186.08,51.56,84.82,29.03,14.44
187.03,62.58,99.38,36.97,16.3
187.04,42.86,67.75,25.21,11.04
187.06,32.86,54.95,18.77,9.34
187.11,38.05,68.24,19.15,12.79
187.12,47.78,80.45,26.23,13.96
187.13,37.71,64.41,19.77,11.48
187.14,50.79,86.54,26.71,15.63
187.15,30.32,51.47,16.85,8.84
188.01,37.14,65.38,19.61,11.86
188.04,31.19,50.89,17.57,8.68
188.05,40.62,73.34,20.13,13.78
188.07,35.74,64.85,17.2,12.42
188.08,28.13,57.01,12.48,11.69
189.03,64.1,107.41,35.75,18.57
189.05,51.06,79.44,31.32,12.37
189.06,54.63,97.43,28.2,17.86
189.08,76.63,125.93,43.31,21.64
189.09,40.8,73.11,20.28,13.62
189.1,48.71,84,25.86,15.12
190.03,73,107.28,47.93,15.24
190.04,43.44,72.95,24.32,12.72
190.05,46.08,93.83,19.39,19.36
191.03,51.8,87.58,28.63,15.4
191.04,63.83,102.98,36.82,17.23
191.05,62.6,108.81,33.71,19.4
192,68.94,110,41.14,17.84
200,56.77,94.95,31.69,16.34
201,60.73,110.26,29.93,21.22
202,50.82,81.85,30.47,13.07
203,47.03,80.91,24.89,14.45
204.01,60.53,104.58,31.65,18.93
204.02,90.94,146.14,54.54,23.45
205.02,71.45,111.07,43.33,17.45
207,83.1,154.81,41.63,28.48
208,59.3,98,33.58,16.62
209,55.28,86.24,34.03,13.57
210,79.39,119.97,49.85,17.84
220,45.29,79.16,23.33,14.79
221.01,38.67,71.68,18.49,13.79
221.03,29.45,52.9,14.97,9.74
221.04,55.97,82.92,36.12,12.29
222.01,39.61,65.25,21.98,11.21
222.02,53.53,90.19,28.68,15.68
223.01,52.04,85.36,29.68,14.52
223.02,65.02,108.83,35.78,18.96
224.02,57.66,93.63,34.1,15.26
225.01,36.86,62.21,20.08,10.87
225.02,60.17,99.5,34.1,17.04
226.02,36.43,62.5,19.84,10.96
226.04,60.23,104.98,31.93,19.08
228.02,41.82,71.63,21.89,12.93
228.04,40.46,63.39,24.55,9.96
229,48.8,73.79,30.93,10.88
230.01,36.15,60.24,20.18,10.14
230.02,36.74,60.67,20.68,10.57
231,45.65,70.78,27.87,11.21
232,35.74,61,18.86,10.93
233,44.45,71.32,25.96,11.82
234,57.29,89.04,34.87,14.03
235.02,35.93,58.17,21.34,9.51
235.03,49.87,86.5,27.03,15.39
236,47.87,81.2,26.27,13.95
237,38.48,63.36,21.72,10.73
238.01,34.3,61.09,18.01,11.21
238.02,19.72,31.74,11.53,5.22
239.02,13.53,27,5.95,5.45
240.01,35.33,57.95,20.16,9.66
240.02,41.78,68.55,23.42,11.55
241,32.4,53.57,18.34,9.08
242,37.98,62.99,21.66,10.7
243.01,39.85,65.51,22.14,11.1
243.02,49.34,82.19,27.69,14.07
250.02,26.44,42.17,15.25,7.06
251.01,36.49,70.05,16.35,13.49
260.04,43.14,81.97,19.97,16.6
260.05,36.46,66.89,18.11,12.81
260.06,29,50.09,15.52,8.92
260.07,59.57,100.42,31.56,18.09
260.08,25.26,47.05,12.15,8.93
281.01,46.12,78.58,24.66,14.07
281.02,57.63,95.96,32.69,16.24
282.01,59.38,102.27,31.26,18.67
282.02,59.12,101.69,31.66,17.84
283,59.37,92.98,35.17,15.01
284.01,37.38,61.19,21.28,10.15
284.02,50.02,80.85,27.65,13.79
285.01,75.74,126.5,42.4,22.02
285.02,34.62,54.49,20.3,8.74
286.02,34.66,51.26,22.73,7.27
287.01,43.34,75.61,23.01,13.57
287.06,45.55,73.68,26.52,12.1
287.09,50.1,92.37,24.49,17.6
287.11,41.09,68.66,22.96,11.84
290.02,70.87,109.61,42.62,17.41
290.04,35.03,54.22,21.14,8.52
290.05,73.75,131.84,36.27,25.11
291.01,18.87,33.54,9.69,6.2
291.02,62.56,101.7,35.31,16.98
292.01,39.26,62.66,22.7,10.44
292.03,50.01,86.09,26.4,15.36
292.04,50.72,94.78,25.42,18.14
400.04,22.55,39.25,11.71,7.15
400.05,53.75,90.58,29.61,15.88
400.06,49.93,96.23,22.61,19.05
401.01,105.98,174.01,60.52,29.61
401.02,80.67,121.74,50.84,18.15
402.02,44.23,72.93,24.29,12.48
402.03,131.78,206.03,78.77,32.59
403.01,50.53,76,31.54,11.6
403.04,58.5,98.99,32.96,16.9
403.05,72.92,123.88,38.24,22.04
404.01,57.47,92.81,31.88,15.85
404.02,53.01,85.01,30.68,14.19
410.02,53.77,85.23,31.61,13.72
410.04,41.76,74.96,20.62,13.83
410.05,53.97,93.83,28.39,16.66
410.06,82.26,139.74,44.09,25.02
501.01,42.87,65.56,26.77,10.1
501.02,53.63,88.29,30.01,14.94
501.03,73.11,125.82,37.23,23.02
502.01,56.62,98.74,28.97,18.42
502.02,87.87,137.64,52.06,22.11
502.03,52.65,88.26,28.82,15.27
502.06,54.2,88.98,31.07,14.91
502.07,43.21,67.39,26.83,10.42
503.01,67.13,122.17,33.13,22.53
503.03,54.69,85.03,33.67,13.22
503.07,75.66,120.04,44.4,19.44
503.09,58.11,97.39,32.33,17.02
504.03,66.9,109.44,36.62,19.29
504.05,51.93,81.37,31.68,12.62
504.08,55.64,92.12,30.39,16.24
504.09,30.36,52.42,16.53,9.2
504.1,80.67,140.52,42.26,25.45
505.01,28.17,45.54,15.97,7.69
506.01,97.47,175.62,47.21,33.89
506.02,82.08,132.12,46.83,22.18
