"CT","mx_mean","mx_lb","mx_ub","mx_se"
400.05,5.72,3.23,9.16,1.6
400.06,6.55,3.12,12.39,2.42
401.01,6.44,3.76,10.55,1.76
401.02,5.61,3.58,8.61,1.32
402.02,5.29,3.01,8.57,1.39
402.03,6.32,3.61,10.57,1.8
403.01,6.49,4.12,9.68,1.45
403.04,5.18,2.87,8.65,1.47
403.05,7.45,3.54,13.91,2.66
404.01,5.25,2.86,8.76,1.54
404.02,6.33,3.76,9.99,1.61
410.02,5,3.07,7.52,1.17
410.04,4.93,2.83,8,1.36
410.05,4.86,2.56,8.18,1.48
410.06,5.87,2.96,10.61,1.91
501.01,5.49,3.62,8.07,1.13
501.02,5.19,2.74,8.94,1.57
501.03,4.66,2.47,8.11,1.44
502.01,5.74,3.2,9.48,1.66
502.02,4.75,2.59,8.33,1.46
502.03,5.55,3.04,9.49,1.69
502.06,5.24,3.08,8.29,1.38
502.07,4.71,2.85,7.36,1.15
503.01,6.45,3.45,11.28,1.99
503.03,5.55,3.68,8.29,1.22
503.07,8.29,5.09,12.87,1.95
503.09,8.72,5.1,14.1,2.34
504.03,5.45,3.28,8.9,1.46
504.05,6.25,3.94,9.55,1.47
504.08,5.21,2.95,8.83,1.48
504.09,6.73,4.2,10.68,1.68
504.1,8.23,4.21,14.87,2.87
505.01,4.67,2.84,7.27,1.14
506.01,5.13,2.46,10.19,2.04
506.02,5.56,2.9,9.65,1.76
