"CT","mx_mean","mx_lb","mx_ub","mx_se"
160.01,6.1,3.63,9.86,1.61
160.02,4.72,2.99,7.08,1.05
160.03,6.06,3.97,9,1.32
160.04,6.42,4.12,9.9,1.46
161.02,5.14,3.23,7.93,1.19
161.03,6.12,3.93,8.71,1.27
161.05,5.96,3.77,9.08,1.35
161.06,5.31,3.36,7.74,1.14
161.08,6.65,4.04,10.41,1.63
161.09,7.11,4.79,10.02,1.31
162.01,6.11,4.03,8.73,1.24
162.02,6.72,4.3,10.02,1.43
162.03,6.26,4.09,9.16,1.28
162.04,6.55,4.26,9.51,1.38
163.01,5.84,3.7,9.06,1.36
163.04,5.42,3.49,7.87,1.14
163.05,6.25,4.14,9.15,1.31
163.06,6.26,4.02,9.5,1.37
163.07,6.42,4.31,9.39,1.34
163.08,6.44,4.16,9.67,1.47
170.03,3.74,2.44,5.4,0.75
170.04,4.25,2.8,6.21,0.88
170.05,4.13,2.69,6.07,0.89
170.07,4.02,2.7,5.84,0.83
180.01,4.89,3.1,7.57,1.17
180.04,4.78,3.12,7.15,1.03
181.03,4.06,2.55,6.06,0.92
181.05,4.35,2.96,6.48,0.88
181.07,3.9,2.4,6.09,0.95
181.08,5.14,3.25,8.18,1.26
181.09,4.67,3.01,6.75,0.98
181.11,4.51,2.95,6.85,0.97
181.12,4.57,2.78,6.89,1.09
181.13,4.03,2.77,5.76,0.77
181.14,4.47,2.82,6.78,1.07
181.16,5.31,3.38,8.47,1.29
182.01,5.51,3.67,7.82,1.05
182.04,6.32,4.08,9.27,1.29
182.05,5.69,3.82,8.21,1.13
183.01,6.06,3.79,9.04,1.39
183.03,5.53,3.56,7.93,1.15
183.05,5.68,3.78,8.07,1.17
183.06,5.55,3.65,8,1.11
183.07,6.19,3.94,9.53,1.38
184.02,6.4,4.22,9.3,1.31
184.06,6.55,4.29,9.53,1.4
184.07,6.66,4.48,9.55,1.33
184.08,6.85,4.34,10.34,1.54
184.09,7.36,4.75,11.05,1.64
184.1,6.15,3.92,9.34,1.39
184.11,6.62,4.18,9.97,1.52
184.12,6.15,3.83,9.71,1.52
184.13,5.13,3.31,7.84,1.16
184.14,5.02,3.24,7.82,1.17
184.15,7.14,4.49,10.51,1.59
184.16,6.26,4.03,9.55,1.41
185.05,5.69,3.67,8.35,1.24
185.07,6.84,4.37,10.04,1.46
185.08,6.02,3.68,9.25,1.38
185.09,6.37,4.21,9.32,1.27
185.1,5.86,3.78,8.9,1.29
185.11,6.27,4.05,9.26,1.35
185.12,6.11,4.03,9.23,1.34
185.15,7.15,4.81,10.56,1.52
185.16,6.34,4.14,9.34,1.39
185.17,5.54,3.49,8.57,1.28
185.18,5.57,3.4,8.55,1.27
185.19,6.12,4.01,9.06,1.35
185.2,6.33,4.11,9.57,1.4
185.21,5.38,3.64,7.76,1.04
186.01,7.86,5.11,11.54,1.74
186.02,6.85,4.37,10.03,1.45
186.05,6.2,4.09,8.84,1.25
186.06,6.31,3.97,9.47,1.35
186.07,6.86,4.48,10.02,1.44
186.08,7.06,4.55,10.35,1.49
187.03,6.21,4,9.38,1.35
187.04,9.06,6.07,13.3,1.82
187.06,6.99,4.64,10.04,1.37
187.11,7.09,4.52,10.63,1.6
187.12,6.9,4.51,10.37,1.51
187.13,7.57,5.05,11.48,1.64
187.14,9.04,5.72,14.12,2.15
187.15,7.18,4.67,10.25,1.44
188.01,6.1,3.9,9.22,1.35
188.04,6.25,4.25,9.17,1.26
188.05,6.54,3.92,10.08,1.54
188.07,6.24,3.89,9.56,1.45
188.08,5.74,3.31,9.06,1.5
189.03,7.29,4.69,10.65,1.6
189.05,7.09,4.62,10.14,1.41
189.06,7.3,4.69,10.97,1.63
189.08,7.56,4.96,11.1,1.57
189.09,5.8,3.71,8.92,1.36
189.1,6.31,4.16,9.3,1.36
190.03,7.56,5.25,10.55,1.37
190.04,8.15,5.23,12.03,1.76
190.05,8.54,5.14,13.4,2.06
191.03,6.12,3.96,9.01,1.29
191.04,7.2,4.73,10.33,1.47
191.05,7.09,4.59,10.66,1.59
192,7.46,5.05,10.88,1.47
200,6.33,3.99,9.66,1.44
201,6.51,4.05,10.01,1.51
202,6.75,4.41,10.04,1.45
203,5.65,3.6,8.53,1.26
204.01,5.69,3.42,8.53,1.37
204.02,5.51,3.78,8.07,1.13
205.02,5.7,3.7,8.42,1.18
207,8.63,4.97,13.81,2.3
208,6.39,4.26,9.25,1.28
209,7.26,4.81,10.52,1.41
210,6.38,4.34,9.01,1.22
220,6.05,3.89,8.92,1.3
221.01,5.62,3.57,8.77,1.29
221.03,6.54,4.1,9.81,1.46
221.04,6.31,4.27,8.89,1.21
222.01,5.47,3.51,8.24,1.18
222.02,5.43,3.4,8.21,1.26
223.01,5.73,3.85,8.41,1.18
223.02,6.39,4.04,9.61,1.39
224.02,6.84,4.62,9.75,1.31
225.01,6.11,3.73,9.32,1.41
225.02,5.68,3.6,8.36,1.25
226.02,6.15,3.86,9.36,1.4
226.04,5.5,3.61,8.09,1.19
228.02,6.76,4.12,10.59,1.61
228.04,6.17,4.23,8.83,1.2
229,7.06,4.88,9.87,1.28
230.01,5.26,3.42,7.72,1.11
230.02,5.89,3.86,8.64,1.19
231,5.3,3.56,7.6,1.05
232,5.75,3.63,8.72,1.27
233,6.24,4.22,9.01,1.25
234,10.86,6.98,16.15,2.39
235.02,5.48,3.59,7.94,1.09
235.03,5.96,3.68,9.25,1.39
236,5.66,3.74,8.29,1.23
237,5.29,3.41,7.87,1.14
238.01,5.43,3.47,8.25,1.19
238.02,5.5,3.76,7.81,1.05
239.02,5.76,3.62,8.64,1.31
240.01,5.64,3.76,8.16,1.14
240.02,6.14,3.98,8.97,1.29
241,5.24,3.42,7.7,1.08
242,5.19,3.36,7.66,1.09
243.01,5.56,3.62,8.14,1.18
243.02,5.95,3.82,8.48,1.25
250.02,5.93,3.87,8.87,1.24
251.01,6.7,4.16,9.77,1.49
260.04,6.46,3.71,10.46,1.76
260.05,5.92,3.54,9.15,1.44
260.06,4.55,2.75,7.21,1.15
260.07,5.93,3.74,9.03,1.37
260.08,5.46,3.43,8.37,1.29
281.01,5.5,3.24,9.12,1.52
281.02,5.84,3.66,8.81,1.34
282.01,6.62,4.16,10.04,1.52
282.02,7.4,4.65,11.21,1.68
283,6.76,4.49,9.81,1.33
284.01,5.69,3.87,8.46,1.17
284.02,6.37,4.04,9.62,1.42
285.01,7.12,4.62,10.73,1.58
285.02,6.69,4.52,9.41,1.28
286.02,6.94,4.78,10.04,1.32
287.01,8.52,4.98,13.56,2.34
287.06,5.84,3.75,8.5,1.23
287.09,5.81,3.31,9.48,1.6
287.11,4.83,3.14,7.08,1.07
290.02,7.24,4.81,10.25,1.4
290.04,5.84,3.76,8.27,1.2
290.05,6.48,3.76,10.1,1.67
291.01,7.1,4.47,10.6,1.57
291.02,6.65,4.27,9.9,1.49
292.01,6.45,4.28,9.42,1.34
292.03,6.36,3.93,9.68,1.47
292.04,6.14,3.59,9.78,1.59
400.04,5.19,3.23,7.86,1.23
400.05,5.46,3.41,8.47,1.26
400.06,5.41,3.17,8.69,1.42
401.01,6.24,3.99,9.31,1.35
401.02,5.22,3.5,7.56,1.05
402.02,5.93,3.8,8.95,1.34
402.03,5.09,3.27,7.86,1.2
403.01,5.96,4.07,8.54,1.15
403.04,6.18,3.84,9.28,1.45
403.05,6.05,3.62,9.5,1.54
404.01,5.76,3.57,9.46,1.51
404.02,5.56,3.58,8.18,1.18
410.02,6.32,4.18,9.15,1.27
410.04,6.38,4.05,9.61,1.42
410.05,5.86,3.56,9.5,1.49
410.06,6.34,3.88,10.01,1.58
501.01,5.51,3.76,7.87,1.07
501.02,5.39,3.35,8.32,1.27
501.03,5.3,3.29,8.12,1.24
502.01,4.43,2.83,6.64,1.02
502.02,4.75,2.96,7.25,1.12
502.03,5.72,3.55,8.74,1.35
502.06,4.99,3.22,7.7,1.16
502.07,5.59,3.66,8.21,1.19
503.01,4.64,2.9,7.04,1.09
503.03,4.78,3.23,6.7,0.89
503.07,4.97,3.29,7.08,1.01
503.09,5.72,3.72,8.26,1.17
504.03,6.4,3.96,9.94,1.56
504.05,6,3.89,9.06,1.3
504.08,4.4,2.8,6.84,1.03
504.09,6.3,4.16,9.47,1.33
504.1,6.86,4.15,10.72,1.76
505.01,5.51,3.72,8.07,1.1
506.01,5.2,3.17,8.24,1.32
506.02,5.04,3.1,7.5,1.15
