"CT","mx_mean","mx_lb","mx_ub","mx_se"
48,31.9,21.34,46.01,6.06
49.01,45.69,32.59,62.79,7.75
49.02,38.92,27.25,54.81,7.01
50.02,52.69,40.38,67.24,6.98
50.03,59.27,43.03,79.74,9.63
50.04,54.36,37.99,74.84,9.53
51.01,36.69,26.62,50.39,6.13
51.02,40.91,29.82,53.29,6.3
52.01,38.11,28.48,49.83,5.42
52.02,40.87,30.47,53.79,6.2
53.01,38.93,27.59,52.2,6.49
53.02,40.28,27.68,57.72,7.6
54.01,71.37,57.25,88.5,7.94
54.02,36.06,25.76,49.34,5.88
55.01,47.22,33.95,64.51,7.8
55.02,43.27,29.94,61.77,8.08
56.02,64.35,46.72,88.24,10.57
57.02,40.78,31.48,52.73,5.53
59.06,157.67,119.2,198.86,20.97
59.07,51.56,36.83,70.42,8.97
59.09,69.73,48.03,96.68,13.01
59.1,97.66,67.96,135.67,17.58
59.11,104.92,75.05,141.53,17.22
60.02,65.29,46.4,89.17,11.1
61,44.81,30.59,64.54,8.7
62,38.23,27.41,51.35,6.06
64,58.49,44.12,74.67,7.75
65,61.33,47.7,78.07,7.95
67.01,67.02,48.33,89.82,10.69
68,42.16,30.63,57.16,6.57
69.02,30.27,22.87,39.52,4.26
100.01,42.62,31.18,56.89,6.91
100.02,32.91,23.19,45.71,5.89
101.03,27.92,19.54,39.05,5.01
101.04,39.52,27.98,54.35,6.78
101.06,37.12,27.48,49.48,5.8
103,29.73,21.66,39.49,4.44
104,35.09,25.68,47.17,5.74
110.02,27.24,15.47,44.99,7.88
110.03,26.66,16.1,41.03,6.18
110.04,25.59,15.81,38.59,5.91
111.02,24.83,17.16,34.81,4.51
111.05,49.61,34.27,68.75,8.89
111.07,35.75,24.43,50.35,6.61
112,33.69,22.56,48.19,6.41
113,40.61,30.63,53.32,5.85
114.01,35.46,22.28,53.76,8.15
114.02,57.03,39.11,81.4,10.67
115,42.4,31.31,57.2,6.81
116,33.36,22.77,47.53,6.21
117,26.81,19.13,36.51,4.39
118,26.74,19.98,35.42,3.98
120,27.97,19.53,39.05,5.05
121,26.93,18.62,38.63,5.21
122,27.52,19.03,38.42,5.02
130.03,37.05,27.91,48.68,5.24
131,27.33,21.2,33.67,3.19
132,22.44,15.13,32.62,4.55
133.01,22.73,13.55,34.57,5.39
133.02,20.89,13.79,29.54,4.11
134,29.67,21.19,40.11,5
135,27.86,19.12,37.89,4.79
140.02,29.7,21.7,39.09,4.46
140.03,29.32,21.08,39.96,4.69
140.04,32.47,21.4,47.61,6.83
141.01,29.11,21,39.15,4.85
142.01,30.8,22.06,42.57,5.43
142.02,30.16,20.93,43.15,5.74
142.03,31.03,21.79,42.44,5.33
143.01,31.67,21.87,46.42,6.23
143.02,31.51,23.94,40.56,4.53
143.03,28.6,20.48,39.35,4.84
144.04,41.66,29.05,58.54,7.48
144.06,27.37,20.02,37.31,4.31
145.01,26.77,19.44,35.51,4.11
145.02,23.39,15.07,34.84,4.95
146,31.61,22.5,44.19,5.37
147.01,27.71,19.6,38.06,4.66
147.09,31.34,23.21,42.11,4.9
148,29.48,22.3,38.15,4.17
149.02,26.74,17.01,39.23,5.84
149.05,27.95,19.24,39.87,5.33
149.08,25.33,18.1,35.6,4.51
149.09,25.49,17.25,36.34,4.83
150,30.15,20.88,43.49,5.74
151.03,31.67,22.31,44.62,5.64
151.05,33.61,23.82,47.77,5.86
151.07,29.09,22.34,37.44,3.99
151.08,31.54,21.63,44.22,5.96
160.01,20.32,12.73,30.89,4.7
160.02,27.14,19.22,37.01,4.4
160.03,31.89,22.81,43.79,5.37
160.04,29.16,20.09,40.36,5.31
161.02,44.21,31.54,59.13,7.16
161.03,35.46,25.64,48.35,5.8
161.05,34.37,23.89,48.05,6.17
161.06,34.03,24.63,46.68,5.69
161.08,33.16,20.94,49.4,7.37
161.09,40.4,30.67,52.7,5.41
162.01,25.87,18.72,34.62,4.1
162.02,27.05,19.04,38.02,4.87
162.03,26.25,18.46,35.8,4.25
162.04,25.71,18.25,35.26,4.46
163.01,23.94,16.04,34.72,4.84
163.04,28.59,19.99,39.62,4.99
163.05,29.65,21,40.05,4.9
163.06,26.23,18.18,37.23,4.84
163.07,29.13,20.91,40.1,4.94
163.08,29.35,20.33,42.69,5.63
170.03,28.26,20.83,36.66,4.17
170.04,30.12,22.83,40.03,4.39
170.05,38.51,28.14,51.03,6.02
170.07,37.03,29.15,47.19,4.81
180.01,24.44,16.29,35.3,4.89
180.04,24.97,18.36,33.55,3.89
181.03,25.84,18.28,36.26,4.71
181.05,32.57,24.95,42.35,4.29
181.07,20.73,13.65,31.28,4.63
181.08,17.91,11.18,27.53,4.14
181.09,23.22,16.43,31.24,3.77
181.11,29.18,20.55,39.41,4.84
181.12,26.4,17.32,37.94,5.4
181.13,23.75,17.85,30.81,3.31
181.14,32.33,22.31,46.24,6.26
181.16,31.03,22.29,42.28,5.22
182.01,26.37,19.84,34.52,3.85
182.04,26.65,19.36,36.22,4.28
182.05,28.28,20.91,37.87,4.37
183.01,29.19,20.48,40.62,5.24
183.03,30.77,22.1,41.62,4.97
183.05,24.52,17.72,33.81,4.12
183.06,32.1,23.47,42.34,4.83
183.07,32.41,22.44,45.26,5.76
184.02,33.18,24.74,44.14,4.88
184.06,32.89,22.55,45.29,5.83
184.07,31.8,23.3,43.01,4.89
184.08,30.23,20.7,42.75,5.64
184.09,27.4,18.66,38.24,5.27
184.1,30.16,20.8,42.75,5.7
184.11,32.13,21.9,46.43,6.26
184.12,28.53,19.13,42.93,5.97
184.13,31.24,21.57,45.85,6.21
184.14,27.03,17.82,39.11,5.71
184.15,29.13,19.43,41.07,5.48
184.16,28.39,19.75,39.89,5.26
185.05,31.66,22.27,43.13,5.44
185.07,32.18,23.1,43.98,5.4
185.08,35.4,23.39,52.64,7.21
185.09,25.94,18.47,35.3,4.17
185.1,28.98,20.06,41.19,5.42
185.11,26.61,18.65,36.26,4.6
185.12,31.91,22.94,43.67,5.25
185.15,33.11,23.6,45.56,5.59
185.16,36.72,25.66,50.82,6.56
185.17,28.74,19.35,41.28,5.6
185.18,29.18,20.04,41.42,5.56
185.19,28.25,19.41,40.12,5.29
185.2,29.57,20.56,43.06,5.63
185.21,27.43,20.18,36.49,4.12
186.01,33.45,23.44,45.62,5.78
186.02,37.22,26.74,49.63,5.96
186.05,32.2,23.26,43.86,5.24
186.06,28.96,20.09,40.71,5.25
186.07,29.72,20.8,40.18,5.02
186.08,34.04,24.58,46.62,5.58
187.03,31.88,22.52,43.58,5.5
187.04,38.09,28.52,50.93,5.64
187.06,26.53,19.25,35.78,4.08
187.11,32,21.57,45.66,6.27
187.12,31.95,22.79,44.1,5.39
187.13,31.77,22.33,43.57,5.5
187.14,42.22,28.84,60.06,8.26
187.15,34.08,24.56,44.78,5.21
188.01,25.11,17.12,35.17,4.68
188.04,30.7,22.46,41.55,4.76
188.05,28,17.95,40.73,5.75
188.07,24.62,16.33,36.38,5.1
188.08,23.77,14.24,37.28,5.96
189.03,31.56,22.42,43.59,5.49
189.05,34.38,25.55,45.29,5.06
189.06,27.7,19.04,39.24,5.17
189.08,38.59,27.84,51.94,6.23
189.09,32.23,21.57,45.84,6.53
189.1,35.87,25.13,49.67,6.32
190.03,38.49,29.85,49.16,4.64
190.04,35.19,24.82,49.46,6.1
190.05,38.44,24.63,58.04,8.57
191.03,30.36,21.49,41.5,4.96
191.04,39.2,28.61,51.14,6.04
191.05,33.22,23.42,45.69,5.91
192,34.9,26.26,45.87,5.15
200,31.67,21.65,44.05,5.81
201,41.09,27.62,59.58,8.17
202,34.96,26.46,46.81,5.22
203,40.21,28.22,55.14,6.69
204.01,38.9,26.75,53.3,7.17
204.02,44.53,33.52,59.47,6.6
205.02,34.47,25.51,45.81,5.21
207,36.9,24.71,54.66,7.77
208,39.86,29.73,51.89,5.68
209,46.05,35.04,59.09,6.01
210,37.52,28.76,47.62,4.73
220,31.19,21.18,44.03,5.67
221.01,30.02,19.99,43.31,6.08
221.03,33.55,23.37,46.79,6.05
221.04,41.36,32.1,52.75,5.16
222.01,31.08,22.04,42.32,5.19
222.02,36.79,25.34,52.5,7.07
223.01,35.96,25.92,48.57,5.9
223.02,36.5,26.13,50.34,6.15
224.02,40.53,30.73,52.43,5.53
225.01,27.06,18.58,37.64,4.93
225.02,34.43,24.35,47.18,5.88
226.02,36.52,25,49.58,6.47
226.04,29.89,20.79,41.64,5.29
228.02,34.4,23.11,49.14,6.51
228.04,37.9,29.8,48.41,4.78
229,45.08,35.55,55.63,5.24
230.01,30.46,21.64,42.7,5.5
230.02,40.85,30.57,54.67,6.01
231,32.8,24.83,42.4,4.52
232,39.14,26.46,55.64,7.2
233,40.6,30.79,52.74,5.84
234,50.28,37.25,65.98,7.32
235.02,37.64,28.21,49.16,5.43
235.03,39.08,27.49,54.42,7.09
236,29.74,20.74,41.06,5.15
237,30.65,22.19,41.78,4.97
238.01,29.71,20.42,41.39,5.33
238.02,30.15,23.01,39.01,4.07
239.02,38.4,25.8,54.28,7.48
240.01,35.98,26.67,48.94,5.47
240.02,33.07,23.87,43.92,5.26
241,42.5,32.07,54.83,5.94
242,32.38,23.81,43.19,5.06
243.01,31.06,22,43,5.28
243.02,28.34,20.06,38.22,4.81
250.02,27.35,20,37.09,4.3
251.01,30.41,20.84,42.78,5.89
260.04,25.39,15.29,39.9,6.46
260.05,32.28,20.48,47.05,6.7
260.06,25.75,17.12,37.12,5.29
260.07,34.56,23.59,48.62,6.74
260.08,28.15,18.7,41.47,6.01
281.01,32.38,20.35,48.63,7.41
281.02,35.09,24.71,48.32,6.22
282.01,43.12,30.66,58.82,7.17
282.02,35.9,24.97,50.78,6.58
283,39.51,28.9,51.88,5.52
284.01,33.99,24.58,46.03,5.46
284.02,30.28,21.64,41.98,5.2
285.01,40.18,28.56,55.53,6.78
285.02,41.13,31.41,52.54,5.54
286.02,26.7,20.94,34.41,3.25
287.01,30.32,20.29,43.46,6.18
287.06,30.72,22.47,41.12,4.77
287.09,33.58,20.35,54.45,8.48
287.11,34.12,22.19,50.18,7.06
290.02,32.84,24.57,42.62,4.73
290.04,24.79,17.8,33.68,4.1
290.05,29.64,18.82,45.75,6.87
291.01,32.6,22.69,44.24,5.59
291.02,36.85,25.42,51.23,6.53
292.01,27.86,20.05,37.76,4.57
292.03,30.26,20.72,44.26,5.96
292.04,32.89,20.42,50.71,7.54
400.04,27.27,18.69,37.81,5.14
400.05,25.74,17.71,36.68,5.05
400.06,31.58,20.06,46.8,7.19
401.01,38.52,27.54,52.5,6.45
401.02,41.17,31.52,53.8,5.64
402.02,29.68,21.15,40.19,4.92
402.03,37.02,25.52,51.87,6.67
403.01,36.75,27.87,47.05,4.82
403.04,32.75,22.4,46,6.12
403.05,34.16,22.67,49.5,6.94
404.01,31.12,21.2,46.21,6.31
404.02,26.28,19.19,35.3,4.27
410.02,28.25,20.85,37.85,4.25
410.04,31.3,20.87,43.72,5.92
410.05,29.23,19.89,42.14,5.65
410.06,30.02,19.65,44.23,6.65
501.01,32.52,24.95,41.88,4.48
501.02,21.67,14.66,30.61,4.37
501.03,25.25,16.68,36.47,5.2
502.01,36.78,24.83,52.42,7.26
502.02,27.77,19.51,38.25,4.85
502.03,31.37,21.23,44.55,5.89
502.06,33.1,23.76,46.11,5.7
502.07,26.1,19.55,34.2,3.98
503.01,35.83,24.29,52.36,7.35
503.03,26.72,20.19,34.15,3.65
503.07,47.87,35.87,62.3,6.84
503.09,34.55,24.63,47.69,5.71
504.03,27.62,18.82,39.68,5.27
504.05,29.47,21.84,39.99,4.74
504.08,23.54,15.42,34.97,4.95
504.09,28.45,20.44,38.16,4.67
504.1,28.49,18.77,41.89,5.88
505.01,28.67,21.18,38.07,4.29
506.01,33.8,21.5,51.53,7.9
506.02,28.54,19.24,39.39,5.2
