"CT","mx_mean","mx_lb","mx_ub","mx_se"
51.02,5.83,3.68,8.91,1.38
52.01,4.7,2.99,7.3,1.11
52.02,4.58,2.77,6.98,1.08
53.01,5.18,3.1,8.17,1.33
53.02,5.4,3.21,8.86,1.53
54.01,5.18,3.53,7.44,0.99
54.02,4.69,2.96,7.25,1.11
55.01,6.08,3.48,10.01,1.66
55.02,5.76,3.16,9.69,1.73
56.02,7.78,4.58,12.59,2.07
57.02,4.31,2.83,6.53,0.94
59.06,9.07,5.46,14.65,2.45
59.07,7.67,4.56,12.18,1.99
59.09,7.49,4.22,12.18,2.12
59.1,8.58,4.92,14.1,2.37
59.11,11.5,6.66,18.84,3.16
60.02,8.18,4.69,13.41,2.23
61,5.59,2.86,9.73,1.82
62,5.06,2.96,8.04,1.3
64,5.78,3.61,8.77,1.32
65,5.75,3.64,8.82,1.36
67.01,5.52,3.22,9.04,1.53
68,4.88,2.88,7.94,1.29
69.02,5.73,3.73,8.58,1.25
100.01,11.16,6.88,17.48,2.79
100.02,7.2,4.33,11.68,1.88
101.03,6.99,4.08,11.17,1.82
101.04,7.51,4.58,11.63,1.9
101.06,7.73,4.74,12.18,1.91
103,6.22,3.87,9.86,1.48
104,6.67,4.08,10.27,1.64
110.02,8.97,3.96,17.38,3.49
110.03,7.07,3.64,12,2.19
110.04,7.51,3.87,13.48,2.52
111.02,6.52,3.75,10.76,1.78
111.05,8.84,5,14.12,2.43
111.07,7.5,4.35,12.35,2.06
112,7.14,4.28,11.34,1.8
113,7.86,4.82,12.09,1.84
114.01,6.13,3.1,11.11,1.95
114.02,7.38,4.33,12.47,2.13
115,6.48,3.88,10.34,1.65
116,6.73,3.87,11.26,1.91
117,5.46,3.35,8.3,1.29
118,6.76,4.21,10.2,1.56
120,5.43,3.1,8.92,1.46
121,5.44,3.26,9.16,1.52
122,5.55,3.34,8.96,1.43
130.03,7.78,4.94,11.88,1.8
131,6.38,4.17,9.01,1.25
132,5.87,3.32,9.88,1.63
133.01,6.1,3.08,10.73,1.97
133.02,5.49,3.1,8.95,1.53
134,7.5,4.65,11.73,1.92
135,5.42,3.17,8.51,1.38
140.02,6.03,3.78,9.16,1.39
140.03,5.56,3.58,8.25,1.22
140.04,5.1,2.9,8.11,1.36
141.01,5.76,3.56,9.13,1.44
142.01,6.71,3.91,10.67,1.74
142.02,5.86,3.49,9.89,1.6
142.03,5.35,3.09,8.54,1.42
143.01,6.01,3.58,10.28,1.67
143.02,7.14,4.61,10.61,1.55
143.03,6.47,3.92,9.84,1.58
144.04,7.94,4.46,13.2,2.24
144.06,5.8,3.48,9.23,1.42
145.01,6.34,4.07,9.41,1.4
145.02,5.46,3.14,8.77,1.49
146,5.65,3.37,9.11,1.44
147.01,6,3.61,9.55,1.52
147.09,6.07,3.81,9.28,1.46
148,8.54,5.57,12.45,1.82
149.02,5.46,2.95,9.73,1.69
149.05,6.99,4.19,10.79,1.78
149.08,5.84,3.51,9.1,1.47
149.09,6.09,3.82,9.57,1.52
150,7.83,4.8,12.4,1.93
151.03,6.99,4.31,11.13,1.72
151.05,7.59,4.51,11.99,1.95
151.07,6.6,4.18,10.08,1.45
151.08,6.43,3.84,10.32,1.67
160.01,4.71,2.45,8.41,1.55
160.02,5.2,3.1,8.31,1.32
160.03,6.82,3.96,11.2,1.9
160.04,5.55,3.27,9.05,1.45
161.02,7.13,4.1,11.41,1.96
161.03,10,5.99,15.93,2.66
161.05,6.55,3.75,10.65,1.77
161.06,6.25,3.78,10,1.61
161.08,7.02,3.76,12.29,2.18
161.09,10.15,6.54,15.52,2.23
162.01,6.9,4.35,10.57,1.59
162.02,7.25,4.29,11.17,1.81
162.03,8.07,4.81,12.75,2.02
162.04,7.21,4.36,11.12,1.74
163.01,6.97,3.93,11.64,1.97
163.04,6.95,4.22,10.88,1.71
163.05,7.1,4.2,11.37,1.89
163.06,6.64,4.1,10.48,1.7
163.07,7.69,4.7,11.95,1.87
163.08,6.74,3.96,11.16,1.86
170.03,8.06,5.18,12.2,1.8
170.04,8.53,5.52,12.77,1.9
170.05,7.36,4.57,11.19,1.7
170.07,11.56,7.55,17.2,2.47
180.01,9.07,5.51,14.34,2.22
180.04,7.68,4.82,11.64,1.79
181.03,6.88,4.09,10.92,1.77
181.05,7.96,5.29,11.76,1.6
181.07,7.65,4.3,12.75,2.23
181.08,6.82,3.73,11.6,2.06
181.09,7.37,4.67,11.03,1.64
181.11,7.5,4.63,11.43,1.76
181.12,6.55,3.88,10.64,1.77
181.13,7,4.67,10.06,1.39
181.14,7.9,4.77,12.51,1.96
181.16,8.58,5.42,13.25,2.01
182.01,6.77,4.53,9.77,1.4
182.04,7.26,4.61,11.28,1.7
182.05,7.54,4.9,11.48,1.72
183.01,6.62,4.02,10.35,1.66
183.03,7.75,4.78,11.99,1.86
183.05,7.44,4.7,11.64,1.79
183.06,7.42,4.61,11.25,1.7
183.07,6.67,3.91,10.36,1.73
184.02,7.02,4.31,10.65,1.61
184.06,6.38,3.82,9.78,1.59
184.07,6.8,4.36,10.04,1.48
184.08,6.54,3.94,10.37,1.7
184.09,7.66,4.57,12.88,2.08
184.1,7.41,4.29,11.86,1.96
184.11,6.32,3.62,10.54,1.78
184.12,7.37,4.04,13.09,2.29
184.13,7.51,4.29,12.34,2.19
184.14,7.44,4.05,12.51,2.23
184.15,7.58,4.49,11.97,1.91
184.16,6.67,4.02,10.76,1.78
185.05,7.57,4.51,12.31,2
185.07,7.25,4.35,11.26,1.84
185.08,6.82,3.96,11.26,1.92
185.09,7.24,4.5,11.21,1.63
185.1,6.36,3.91,10.28,1.64
185.11,6.94,4.26,11.06,1.72
185.12,6.69,3.98,10.52,1.71
185.15,7.53,4.67,11.89,1.84
185.16,7.14,4.35,11.17,1.8
185.17,6.82,4.01,11.26,1.85
185.18,7.28,4.24,11.98,2
185.19,7.11,4.1,11.42,1.88
185.2,6.76,4.12,10.72,1.7
185.21,7.22,4.57,10.81,1.65
186.01,7.05,4.29,10.87,1.74
186.02,8.14,4.95,12.94,2.02
186.05,7.53,4.58,11.9,1.88
186.06,7.62,4.74,12.16,1.9
186.07,8.07,4.88,12.6,1.98
186.08,9.17,5.79,13.99,2.14
187.03,8.19,4.75,13.35,2.22
187.04,14.83,9.19,22.53,3.41
187.06,6.64,4.21,9.95,1.48
187.11,7.29,4.36,11.45,1.86
187.12,6.92,4.23,10.7,1.64
187.13,7.22,4.54,11.11,1.74
187.14,8.62,4.91,13.98,2.38
187.15,8.53,5.16,12.61,2
188.01,7.27,4.36,11.42,1.86
188.04,7.8,5.02,11.94,1.79
188.05,6.69,3.77,10.43,1.74
188.07,7,3.98,11.42,1.95
188.08,8.19,4.42,14.82,2.64
189.03,7.65,4.69,12.07,1.88
189.05,7.87,4.98,11.78,1.7
189.06,9.7,5.76,15.79,2.57
189.08,8.19,5.12,12.36,1.94
189.09,7.02,4.12,11.8,1.99
189.1,7.3,4.43,11.22,1.78
190.03,9.23,6.4,13.11,1.75
190.04,8.95,5.54,14.38,2.23
190.05,7.85,4.33,13.52,2.3
191.03,7.27,4.38,11.27,1.74
191.04,12.75,7.71,19.54,3.12
191.05,8.01,4.74,12.85,2.08
192,6.99,4.63,10.15,1.42
200,6.16,3.73,9.73,1.57
201,5.94,3.42,9.72,1.63
202,6.64,4.29,10.15,1.48
203,5.46,3.24,8.57,1.38
204.01,6.21,3.42,10.03,1.76
204.02,5.91,3.74,9.39,1.43
205.02,6.13,3.85,9.39,1.42
207,7.11,4.12,12.09,2.03
208,8.62,5.44,12.92,1.91
209,10.36,6.77,14.98,2.18
210,7.12,4.56,10.45,1.5
220,5.58,3.48,8.56,1.35
221.01,5.81,3.28,9.81,1.66
221.03,6.07,3.68,10.18,1.63
221.04,6.71,4.37,10.04,1.45
222.01,5.37,3.25,8.19,1.34
222.02,5.4,3.15,8.89,1.5
223.01,5.31,3.27,8.1,1.31
223.02,6.44,3.99,10.2,1.59
224.02,6.47,4.19,9.62,1.44
225.01,4.57,2.71,7.14,1.19
225.02,4.94,3.05,7.46,1.18
226.02,5.18,2.99,8.47,1.38
226.04,5.2,3.1,8.4,1.34
228.02,4.94,2.81,7.95,1.32
228.04,5.21,3.38,7.64,1.13
229,6.11,4.04,8.82,1.26
230.01,5.07,3.11,8.11,1.35
230.02,5.58,3.6,8.59,1.29
231,5.14,3.14,7.85,1.19
232,5.79,3.4,9.61,1.59
233,6.39,4.12,9.36,1.41
234,7.25,4.69,11.06,1.61
235.02,6.19,3.99,9.35,1.37
235.03,5.84,3.31,9.56,1.62
236,5.36,3.25,8.15,1.29
237,5.5,3.3,8.77,1.41
238.01,5.25,3.24,8.14,1.33
238.02,5.01,3.16,7.4,1.16
239.02,5.07,3.04,8.09,1.35
240.01,5.19,3.29,7.92,1.2
240.02,4.73,2.83,7.23,1.19
241,5.56,3.38,8.58,1.32
242,5.15,3.06,8.41,1.29
243.01,5.65,3.38,9.06,1.46
243.02,5.85,3.57,9.05,1.43
250.02,6.85,4.19,10.88,1.68
251.01,7.95,4.86,12.49,1.98
260.04,7.79,3.8,14.42,2.73
260.05,8.09,4.35,13.54,2.41
260.06,5.5,2.92,9.47,1.64
260.07,8.35,4.84,14.07,2.38
260.08,6.17,3.64,10.42,1.8
281.01,8,4.08,14.82,2.8
281.02,6.42,3.77,10.28,1.73
282.01,6.61,3.88,10.7,1.73
282.02,6,3.59,9.84,1.59
283,6.45,4.1,10.05,1.49
284.01,5.62,3.58,8.69,1.37
284.02,6.1,3.71,10.02,1.58
285.01,6.56,4.06,10.29,1.6
285.02,6.84,4.37,10.23,1.52
286.02,6.63,4.38,9.78,1.33
287.01,6.48,3.63,10.77,1.89
287.06,6.51,3.84,10.07,1.63
287.09,7.18,3.6,13.36,2.5
287.11,7.22,3.84,11.77,2.14
290.02,6.7,4.21,9.96,1.5
290.04,6.67,4.17,10.04,1.57
290.05,6.21,3.39,10.43,1.84
291.01,7.64,4.4,12.3,1.96
291.02,6.95,4.01,11.31,1.92
292.01,6.42,3.96,9.58,1.5
292.03,6.8,3.91,11.04,1.85
292.04,7.15,3.77,12.34,2.22
400.04,7.01,4.21,11.44,1.86
400.05,6.42,3.84,10.16,1.62
400.06,6.53,3.53,11.16,1.97
401.01,6.95,4.34,10.88,1.68
401.02,7.17,4.69,10.82,1.57
402.02,8,4.96,12.75,1.99
402.03,8.23,4.95,12.89,2.05
403.01,8.31,5.49,12.43,1.78
403.04,6.91,4.16,11.02,1.81
403.05,6.87,3.76,11.26,1.97
404.01,6.14,3.65,10.29,1.7
404.02,7.1,4.49,10.86,1.62
410.02,6.11,3.94,9.13,1.29
410.04,7.07,4.3,10.92,1.73
410.05,6.19,3.5,10.08,1.71
410.06,6.69,3.86,11.12,1.91
501.01,9.13,6.01,13.8,1.96
501.02,7.27,4.18,11.93,2.02
501.03,6.46,3.71,10.58,1.76
502.01,8.04,4.44,13.74,2.35
502.02,7.24,4.24,11.1,1.82
502.03,6.46,3.74,10.53,1.75
502.06,6.96,4.33,10.98,1.72
502.07,6.11,3.88,8.97,1.4
503.01,8,4.36,13.99,2.45
503.03,6.22,3.88,9.34,1.37
503.07,6.44,3.95,10.01,1.56
503.09,7.22,4.32,11.16,1.75
504.03,6.18,3.67,9.94,1.62
504.05,6.89,4.44,10.52,1.53
504.08,6.58,3.72,11.03,1.88
504.09,7.51,4.77,11.26,1.7
504.1,6.85,3.96,11.28,1.93
505.01,6.95,4.4,10.59,1.57
506.01,6.39,3.36,11.22,2.01
506.02,7.09,4.08,11.44,1.9
