"CT","mx_mean","mx_lb","mx_ub","mx_se"
44,17.21,10.59,26.17,4.08
45.01,23.17,13.7,38.32,6.29
45.02,19.5,11.52,31.33,5.19
46,17.22,10.36,27.23,4.5
47.01,27.31,17.86,40.02,6.13
48,16,9.08,27.1,4.54
49.01,33.9,18.74,60.88,10.41
49.02,23.86,14.32,36.72,5.98
50.02,16.72,10.67,25.31,3.86
50.03,30.33,17.05,51.32,8.59
50.04,21.41,11.83,35.11,6.37
51.01,14.77,8.83,24.59,3.99
51.02,29.57,17.79,45.63,7.2
52.01,19.75,12.77,29.18,4.35
52.02,22.47,13.9,34.69,5.38
53.01,16.65,9.65,26.08,4.28
53.02,15,8.58,25.21,4.36
54.01,13.95,9.41,20.01,2.82
54.02,18.17,10.78,28.5,4.52
55.01,16.01,9.32,25.15,4.19
55.02,20.86,11.78,35.39,6.05
56.02,25.12,14.67,39.91,6.54
57.02,10.37,6.63,15.86,2.32
59.06,38.79,23.47,59.66,9.58
59.07,55.43,34.21,85.35,13.12
59.09,18.81,10.02,32.23,5.78
59.1,29.93,16.61,52.17,8.97
59.11,37.68,22.75,58.84,9.75
60.02,19.83,11.28,32.29,5.65
61,18.12,10.44,29.39,4.98
62,15.29,9.51,23.82,3.63
64,14.57,9.09,22.55,3.34
65,29.68,19.76,42.95,5.82
67.01,14.38,8.36,23.3,3.9
68,14.82,8.86,23.45,3.59
69.02,50.46,34.49,72.08,9.67
100.01,134.83,95.47,192.99,24.97
100.02,21.37,12.58,33.41,5.63
101.03,17.17,10.28,27.61,4.3
101.04,16.91,9.85,27.55,4.49
101.06,17.87,11,27.56,4.3
103,15.97,9.95,24.07,3.58
104,19.35,11.77,29.69,4.76
110.02,21.69,10.99,39.57,7.4
110.03,20.69,10.71,36.47,6.81
110.04,18.75,9.77,32.68,5.8
111.02,19.43,11.73,30.23,4.86
111.05,48.35,29.03,75.75,11.75
111.07,16.6,8.94,29.17,5.24
112,22.4,13,36.24,5.9
113,27.83,18.87,40.15,5.58
114.01,23.54,12.28,41.11,7.47
114.02,44.34,24.59,74.03,12.33
115,40.12,25.96,58.36,8.57
116,18.24,10.48,31.21,5.31
117,22.6,14.23,34.7,5.28
118,20.13,13.18,29.93,4.33
120,20.64,11.71,33.5,5.7
121,23.39,14.14,36.49,5.89
122,21.87,12.69,35.02,5.84
130.03,30.78,21.15,43.74,5.79
131,23.76,16.71,32.44,4.04
132,24.87,14.92,40.46,6.49
133.01,20.08,10.85,32.15,5.87
133.02,19.64,11.25,31.63,5.25
134,30.32,19.39,46.36,6.81
135,24.01,14.25,35.69,5.58
140.02,18.55,11.39,28.76,4.46
140.03,18.56,11.05,30.17,4.71
140.04,15.77,8.64,27.64,4.82
141.01,25.34,15.54,39.98,6.32
142.01,17.83,10.6,29.17,4.8
142.02,15.79,9.13,25.97,4.31
142.03,19.69,11.66,30.43,4.78
143.01,12.71,7.02,22.19,3.91
143.02,24.18,15.98,34.55,4.93
143.03,15.36,8.91,25.14,4.05
144.04,34.97,20.43,54.25,9.3
144.06,17.57,10.78,27.02,4.1
145.01,13.05,7.8,19.84,3.17
145.02,14.99,7.96,25.66,4.47
146,17.26,9.95,28.11,4.7
147.01,14.17,8.43,22.15,3.57
147.09,16.39,10.01,24.88,3.94
148,39.27,26.85,54.94,7.53
149.02,14.46,7.64,24.98,4.46
149.05,14.54,8.06,25.18,4.47
149.08,14.03,8.08,23.06,3.82
149.09,17.29,9.81,29.31,4.86
150,27.8,14.95,48.85,8.98
151.03,18.12,10.32,30.33,5.22
151.05,25.89,16.24,39.84,6.3
151.07,14.46,9.27,21.83,3.25
151.08,14.58,8.02,24.35,4.18
160.01,22.18,12.62,35.57,6.06
160.02,17.2,10.32,26.25,3.99
160.03,30.4,19.78,45.21,6.55
160.04,18.32,10.77,29.26,4.61
161.02,25.99,15.64,42.13,6.71
161.03,48.75,30.44,73.66,11.95
161.05,26.83,15.94,42.79,6.92
161.06,28.47,17.19,47.48,7.74
161.08,68.19,38.42,112.09,18.95
161.09,85.41,53.77,130.77,20.11
162.01,45.52,28.85,69.7,10.59
162.02,23.78,13.92,40.47,6.7
162.03,20.24,11.9,32.5,5.31
162.04,25.36,15.01,39.69,6.41
163.01,24.32,13.29,43.6,7.88
163.04,17.99,9.98,32.01,5.55
163.05,14.24,8.14,24.25,4.13
163.06,19.07,10.61,31.93,5.48
163.07,19.35,11.66,30.73,5.08
163.08,29.35,17.12,49.34,8.4
170.03,14.46,9.51,21.33,3.08
170.04,29.43,20.03,41.74,5.62
170.05,14.29,8.78,21.75,3.4
170.07,55.45,39.54,75.25,9.56
180.01,61.25,36.71,93.76,15.03
180.04,20.98,13.35,32.58,4.97
181.03,21.56,12.79,33.84,5.55
181.05,19.46,13.2,27.84,3.84
181.07,23.11,13.52,37.08,6.13
181.08,28.91,16.85,46.96,7.74
181.09,21.08,13.42,30.68,4.58
181.11,24.07,15.06,36.11,5.51
181.12,18.4,10.45,30.9,5.17
181.13,15.64,10.21,23.22,3.22
181.14,17.89,10.35,28.96,4.87
181.16,23.48,15.35,35.14,5.26
182.01,18.8,11.54,28.93,4.67
182.04,21.45,12.89,33.5,5.17
182.05,18.37,11.53,29.38,4.5
183.01,16.92,9.99,27.81,4.58
183.03,30.57,19.7,44.48,6.49
183.05,19.48,11.61,31.19,5.15
183.06,23.26,14.96,34.19,5.03
183.07,18.14,10.37,28.94,4.83
184.02,17.57,11.03,26.65,4.15
184.06,17.55,9.46,28.45,4.84
184.07,25.44,15.57,39.04,6.06
184.08,22.5,12.81,36.08,6.05
184.09,22.45,12.16,38.51,6.88
184.1,32.23,17.63,55.73,9.82
184.11,26.28,14.49,45.76,8.05
184.12,38.09,19.25,71.19,12.8
184.13,26.77,13.49,51.67,9.85
184.14,15.77,7.93,29.94,5.68
184.15,21.97,11.8,36,6.3
184.16,21.42,12.47,33.72,5.76
185.05,15.93,8.48,27.73,4.94
185.07,17.22,10.15,28.38,4.74
185.08,18.66,9.86,32.99,5.97
185.09,20.75,12.2,33.57,5.36
185.1,15.14,8.42,26.31,4.57
185.11,15.35,8.73,24.94,4.1
185.12,20.81,12.24,32.91,5.45
185.15,18.4,10.46,29.87,4.96
185.16,16.04,8.78,26.71,4.77
185.17,20.91,11.75,35.1,6.02
185.18,22.05,12.09,38.69,6.88
185.19,16.92,9.15,28.76,5.06
185.2,14.26,7.77,25.23,4.39
185.21,13.8,8.26,21.26,3.3
186.01,17.62,10.26,28.35,4.76
186.02,17.1,9.84,28.08,4.51
186.05,14.82,8.71,24.39,3.92
186.06,20.76,11.37,35.18,6.09
186.07,21.25,11.96,35.59,5.9
186.08,18.52,10.66,31.11,5.3
187.03,16.96,9.23,29.89,5.21
187.04,55.95,34.99,84.85,12.4
187.06,20.91,13.18,31.75,4.86
187.11,20.3,11.08,34.47,5.89
187.12,19.67,11.97,32.43,5.08
187.13,17.29,9.73,28.43,4.89
187.14,33.07,18.97,53.48,9.15
187.15,29.1,18.5,43.06,6.54
188.01,21.3,11.89,38.22,6.47
188.04,24.82,15.39,39.8,6.38
188.05,20.15,9.92,35.75,6.67
188.07,22.36,11.75,39.31,6.95
188.08,20.26,10.25,37.27,7.09
189.03,21.72,12.28,35.78,5.96
189.05,17.37,10.64,26.77,4.08
189.06,20.48,11.19,33.5,5.89
189.08,20.44,11.46,33.9,5.73
189.09,17.33,9.8,29.17,5.11
189.1,18.25,10.1,30.87,5.31
190.03,21.47,14.53,31,4.19
190.04,22.14,12.82,36.53,6.14
190.05,27.08,13.94,47.48,8.69
191.03,14.7,8.69,23.8,3.81
191.04,32.31,19.63,49.09,7.62
191.05,19.33,11.47,31.02,5.08
192,21.45,12.98,33.91,5.43
200,21.58,11.99,37.06,6.23
201,14.85,7.48,27.37,5.04
202,18.07,11.42,28.02,4.3
203,15.41,8.76,24.48,4.09
204.01,17.52,9.82,28.31,4.96
204.02,14.47,8.81,23.11,3.73
205.02,11.52,7.15,18.07,2.81
207,27.69,15.42,46.56,8.13
208,26.3,16.87,39.74,5.88
209,79.96,55.08,113.61,14.43
210,21.16,13.88,30.69,4.27
220,22.83,10.84,44.07,8.13
221.01,21.01,11.27,37.25,6.79
221.03,18.89,11.16,30.8,4.87
221.04,25.75,17.56,36.15,4.88
222.01,28.14,16.17,43.95,7.18
222.02,18.43,10.06,32.26,5.77
223.01,17.69,10.62,28.76,4.98
223.02,12.46,6.84,20.94,3.65
224.02,25.41,16.8,36.44,4.96
225.01,19.31,11.34,30.36,5.05
225.02,17.35,10.34,27.39,4.49
226.02,12.42,6.93,19.92,3.46
226.04,15.59,9.24,25.16,4.13
228.02,15.79,8.6,27.01,4.57
228.04,21.03,14.05,30.42,4.29
229,32.33,22.03,45.16,6.04
230.01,23.45,14.19,37.78,5.98
230.02,20.95,13.35,31.91,4.72
231,16.7,10.8,24.94,3.6
232,21.89,11.63,39.49,7.09
233,22.28,14.39,32.92,4.99
234,52.59,33.39,78.78,11.64
235.02,14.07,8.8,21.4,3.3
235.03,13.67,7.56,21.86,3.81
236,20.03,11.73,31.88,5.3
237,13.11,7.72,20.87,3.3
238.01,23.53,13.13,37.84,6.61
238.02,36.94,25.17,55.03,7.74
239.02,23.65,13.67,38.68,6.44
240.01,12.43,7.48,19.27,3.06
240.02,15.96,9.54,24.7,3.88
241,14.62,9.21,21.53,3.25
242,16.01,9.86,25.06,3.9
243.01,14.53,8.55,22.87,3.7
243.02,22.45,12.5,38.04,6.63
250.02,23.28,13.62,39.7,6.47
251.01,24.29,13.34,41.83,7.33
260.04,22.91,12.26,40.58,7.37
260.05,19.7,10.02,33.53,6.12
260.06,17.74,10.02,29,4.93
260.07,57.49,33.44,93.83,15.06
260.08,22.3,11.79,40.57,7.47
281.01,17.51,9.21,30.81,5.69
281.02,16.54,9.35,25.89,4.44
282.01,25.99,15.86,41.13,6.53
282.02,33,20.18,53.27,8.32
283,24.43,15.88,35.83,5.18
284.01,16.64,9.7,27.62,4.51
284.02,13.82,7.77,22.35,3.7
285.01,19.2,11.14,32.03,5.37
285.02,55.24,37.01,80.83,10.92
286.02,26.28,17.77,38.51,5.15
287.01,20.46,11.06,35.27,6.34
287.06,39.83,26.03,57.58,8.25
287.09,17.26,8.93,30.97,5.76
287.11,15.82,8.9,28,4.89
290.02,44.39,29.78,63.06,8.71
290.04,20.54,12.13,33.01,5.35
290.05,17.65,8.96,31.05,5.8
291.01,23.5,13.67,37.93,6.21
291.02,22.57,12.52,38.48,6.23
292.01,24.34,14.37,38.6,6.27
292.03,26.13,14.72,44.2,7.9
292.04,17.94,9.12,31.62,5.92
400.04,23.77,14.2,36.51,6
400.05,19.89,11.52,33.87,5.65
400.06,21.41,11.06,35.9,6.9
401.01,29.7,18.52,45.22,6.99
401.02,27.72,18.74,40.86,5.72
402.02,25.01,15.49,39.24,6.21
402.03,23.78,13.62,38.37,6.12
403.01,38.52,24.94,57.1,8.15
403.04,24.29,13.62,40.9,6.89
403.05,20.85,11.41,34.08,5.8
404.01,21.98,13.02,35.27,6.14
404.02,22.37,14.2,34.43,5.3
410.02,18.62,11.54,28.51,4.36
410.04,24.01,12.63,40.95,7.21
410.05,17.18,9.63,28.82,4.88
410.06,26.29,14.21,46.16,8.28
501.01,54.46,36.79,78.22,10.68
501.02,24.22,14.07,38.21,6.46
501.03,18.6,10.05,30.89,5.49
502.01,18.29,9.72,32.45,5.7
502.02,16.91,10.26,27.48,4.23
502.03,25.14,14.51,39.68,6.66
502.06,20,11.59,32.25,5.28
502.07,19.32,12.09,29.72,4.52
503.01,31.08,16.09,58.43,10.66
503.03,14.02,9.11,20.23,2.98
503.07,19.86,12.89,28.96,4.13
503.09,24.78,15.15,38.55,5.97
504.03,28.35,16.09,46.44,7.83
504.05,21.03,13.33,33.07,5.01
504.08,19.48,10.68,34.18,6.05
504.09,18.38,11.13,29.23,4.54
504.1,20.28,11.13,33.39,5.88
505.01,54.86,36.24,80.03,11.38
506.01,14.32,7.43,25.84,4.87
506.02,27.33,16.57,40.83,6.32
