"CT","mx_mean","mx_lb","mx_ub","mx_se"
189.09,14.68,8.75,22.55,3.7
189.1,13.15,8.27,20.26,2.93
190.03,18.58,13.25,25.67,3.1
190.04,17.64,11.43,26.38,3.83
190.05,23.44,13.62,37.75,6.49
191.03,20.86,13.61,30.59,4.23
191.04,20.48,13.34,30.01,4.28
191.05,37.69,24.56,56.01,8.12
192,21.25,15.22,29.82,3.84
200,19.71,12.19,29.65,4.53
201,20.1,12.58,31.83,4.87
202,23.33,16.22,32.9,4.35
203,24.12,15.45,35.91,5.38
204.01,23.61,14.5,35.8,5.46
204.02,27.2,18.7,38.89,5.25
205.02,27.12,18.01,39.52,5.8
207,29.18,18.13,44.82,6.91
208,20.85,13.67,31.06,4.35
209,17.77,11.97,25.96,3.61
210,26.13,18.25,35.78,4.42
220,16.5,10.43,24.17,3.52
221.01,16.87,10.18,26.31,4.2
221.03,20.63,12.62,31.38,4.88
221.04,22.08,15.52,30.12,3.75
222.01,15.31,9.77,22.49,3.3
222.02,16.42,10.05,25.34,3.97
223.01,24.64,16.35,34.62,4.69
223.02,21.96,14.53,31.46,4.38
224.02,22.43,14.74,34,4.87
225.01,17.73,11.24,26.35,4.05
225.02,25.21,16.69,37.27,5.3
226.02,16.58,10.39,25.44,3.88
226.04,20.16,12.85,30.85,4.48
228.02,16.16,9.49,24.8,4
228.04,17.6,12.19,24.9,3.26
229,15.4,11.01,20.81,2.53
230.01,19.39,13.1,29.12,3.95
230.02,16.9,11.23,24.67,3.46
231,19.47,13.38,27.28,3.58
232,21.07,13.58,30.65,4.51
233,19.56,13.48,28.43,3.81
234,18.47,12.28,26.63,3.73
235.02,15.08,10.62,20.86,2.67
235.03,18.82,11.28,29.82,4.82
236,13.42,8.71,19.67,2.91
237,14.71,9.25,22.55,3.33
238.01,14.59,8.97,22.4,3.37
238.02,17.88,12.33,24.97,3.32
239.02,19.1,11.3,30.04,4.96
240.01,18.05,11.98,27.13,3.82
240.02,19.98,13.04,28.64,4.06
241,19.42,12.61,27.72,3.98
242,17.83,11.51,26.39,3.8
243.01,11.95,7.56,17.94,2.72
243.02,12.99,8.71,18.62,2.59
250.02,12.67,8.77,18.08,2.32
251.01,16.63,10.46,25.15,3.9
260.04,15.94,9.33,25.73,4.42
260.05,15.37,9.16,24.15,3.77
260.06,10.84,6.39,17.26,2.79
260.07,12.95,7.87,20.41,3.23
260.08,12.28,7.75,19.12,2.95
281.01,12.63,7.45,20.33,3.39
281.02,15.13,9.4,22.36,3.35
282.01,18.11,11.32,26.85,4.26
282.02,20.74,12.86,31.55,4.87
283,16.95,11.24,24.44,3.36
284.01,16.21,10.85,23.31,3.16
284.02,14.07,9.02,20.42,2.98
285.01,18.5,12,27.25,3.93
285.02,15.92,11.08,21.98,2.89
286.02,15.82,11.8,20.84,2.37
287.01,12.36,7.81,18.37,2.81
287.06,14.58,9.42,21.72,3.14
287.09,19.13,9.86,34.99,6.17
287.11,12.68,8.03,18.23,2.69
290.02,15.15,9.9,21.63,3.09
290.04,15.66,10.62,22.78,3.02
290.05,13.52,7.65,22.09,3.79
291.01,14.19,9.03,20.76,3.06
291.02,15.86,10.07,24.52,3.66
292.01,14.61,10.08,20.56,2.72
292.03,13.77,8.64,21.42,3.28
292.04,14.9,8.32,25.02,4.1
400.04,15.54,10.03,22.99,3.46
400.05,14.05,8.99,21.62,3.22
400.06,14.7,8.29,24.28,4.11
401.01,19.24,11.96,28.47,4.33
401.02,21.94,14.7,30.84,4.23
402.02,16.94,11.06,25.73,3.71
402.03,18.09,10.9,28.47,4.45
403.01,15.68,11.01,22.04,2.73
403.04,17.72,11.08,27.18,4.08
403.05,16.31,9.79,25.9,4.16
404.01,17.6,11.39,27.38,4.1
404.02,18.27,12.17,26.21,3.54
410.02,15.72,10.64,21.71,3.01
410.04,16.48,10.52,24.15,3.61
410.05,14.33,8.78,22.05,3.44
410.06,13.34,7.73,21.41,3.58
501.01,14.19,9.71,19.6,2.59
501.02,10.4,6.32,16.35,2.59
501.03,12.98,7.74,20.4,3.2
502.01,13.85,8.71,21.39,3.27
502.02,16.2,9.9,24.59,3.72
502.03,16.06,10.41,23.88,3.44
502.06,14.2,9.27,20.96,3.09
502.07,13.7,9.18,19.75,2.83
503.01,15.08,9.41,23.4,3.61
503.03,15.96,11.01,22.18,2.79
503.07,23.15,15.09,33.41,4.97
503.09,17.5,10.66,26.71,4.05
504.03,12.94,8.38,19.38,2.77
504.05,14.81,9.96,22.25,3.22
504.08,11.17,6.61,17.33,2.84
504.09,14.38,9.32,21.14,3.04
504.1,13.67,7.94,22.43,3.6
505.01,12.94,8.73,18.24,2.46
506.01,13.9,8.23,22.5,3.8
506.02,13.09,7.61,20.41,3.29
