"CT","mx_mean","mx_lb","mx_ub","mx_se"
39.01,39.19,23.1,62.99,10.01
39.02,93.57,64.35,130.24,17.46
40.01,38.37,22.67,59.73,9.6
40.02,41.44,25.11,63.2,9.82
41.01,73.44,46.35,110.14,16.66
41.02,39.67,25.01,59.46,8.9
42,48.8,29.59,75.8,11.65
43.02,40.26,23.38,63.31,10.7
44,39.82,24.71,58.84,9.18
45.01,42.42,23.3,70.08,12.05
45.02,49.96,29.4,82.57,13.6
46,36.73,20.52,60.35,10.02
47.01,84.91,56.14,125.23,17.66
48,36.39,22.13,57.5,8.96
49.01,70.77,38.16,125.12,21.83
49.02,49.3,30.38,76.79,12
50.02,38.06,24.2,58.16,8.7
50.03,70.49,41.33,112.75,18.84
50.04,54.36,31.89,92.06,15.6
51.01,34.79,20.33,55.45,9.04
51.02,56.42,36.54,85.84,13.02
52.01,60.39,38.85,92,13.28
52.02,45.67,28.96,68.21,10.46
53.01,40.37,24.3,61.9,9.99
53.02,36.39,20.26,58.6,10.18
54.01,47.36,33.63,66.24,8.42
54.02,42.57,26.97,64.92,9.96
55.01,45.12,24.95,70.88,11.98
55.02,40.15,23.03,65.24,11.19
56.02,107.49,67.76,166.32,24.86
57.02,38.25,25.18,56.51,7.84
59.06,156.25,101.43,230.89,33.8
59.07,125.22,71.74,193.02,32.05
59.09,59.85,33.97,98.56,16.07
59.1,83.07,46.97,136.11,22.65
59.11,81.09,51.19,128.82,19.35
60.02,52.8,31.64,83.28,13.98
61,30.58,16.41,52.12,8.92
62,32.25,20.24,48.16,7.39
64,45.29,29.62,66.53,9.31
65,82.11,56.93,117.47,15.45
67.01,69.02,42.9,104.9,16.01
68,47.77,31.06,71.02,10.19
69.02,154.78,108.6,213.94,26.65
100.01,187.4,116.64,282.97,42.41
100.02,47.92,23.89,87.06,16.52
101.03,27.48,13.01,51.28,10.74
101.04,41.76,19.78,77.64,14.69
101.06,35.15,17.81,64.7,11.97
103,30.27,16.31,50.75,9.39
104,41.28,20.83,76.36,14.53
110.02,65.32,24.6,137.45,28.68
110.03,67.94,28.04,144.15,29.9
110.04,41.57,16.49,89.97,18.71
111.02,60.88,29.43,115.11,21.76
111.05,91.98,52.7,149.46,24.75
111.07,59.71,30.08,112.36,21.91
112,43.86,24,74.2,12.68
113,51.9,33.28,78.35,11.31
114.01,40.31,20.29,78.29,14.99
114.02,105.02,62.22,169.41,28.28
115,87.58,54.82,134.74,20.29
116,33.89,17.43,62.34,11.2
117,54.92,34.82,84.57,13.1
118,33.61,21.25,51.05,7.69
120,39.09,21.84,69.3,12.3
121,31.12,16.92,53.18,9.09
122,41.41,21.28,71.07,11.98
130.03,60.68,42.44,82.57,10.53
131,42.46,30.67,57.45,6.98
132,53.57,29.94,86.04,14.24
133.01,43.94,23.42,74.61,13.51
133.02,36.63,19.69,59.42,10.44
134,124.98,83.07,183.98,26.09
135,35.88,21.57,57.39,9.18
140.02,39.86,23.93,61.01,9.4
140.03,45.55,25.93,77.36,13.02
140.04,41.04,20.04,73.37,13.91
141.01,44.22,27.68,65.76,10.14
142.01,40.11,23.41,66.49,11
142.02,40.2,22.67,64.61,11.37
142.03,33.92,20.76,51.83,8.47
143.01,41.72,23.6,71.38,12.39
143.02,38.14,25.06,56.45,7.92
143.03,47.8,28.22,73.65,11.52
144.04,77.89,49.17,117.09,17.77
144.06,33.32,20.39,49.83,7.87
145.01,42.18,26.15,65.81,10.45
145.02,53.58,29.06,88.81,15.59
146,41.49,25.6,65.98,10.2
147.01,36.66,21.85,57.72,9.35
147.09,38.31,23.91,58.73,9.01
148,61.98,43.28,88.6,11.82
149.02,39.05,19.67,65.83,11.96
149.05,49.48,27.35,84.58,14.9
149.08,33.41,20.29,53.05,8.55
149.09,39.41,21.64,63.6,11.45
150,49.53,25.7,87.33,15.76
151.03,55.77,30.44,93.67,16.83
151.05,46.2,27.67,74.69,12.25
151.07,36.65,23.51,52.85,7.72
151.08,28.5,15.52,47.19,8.17
160.01,40.92,23.01,68.78,12.4
160.02,36.57,23.03,56.48,8.46
160.03,36.18,22.99,55.03,8.01
160.04,41.9,24.81,65.39,10.57
161.02,34.71,20.5,57.38,9.46
161.03,52.16,32.63,81.79,12.84
161.05,40.98,23.14,65.26,10.66
161.06,48.05,28.04,73.42,11.98
161.08,87.61,44.33,153.12,29.08
161.09,76.3,47.45,115.63,17.93
162.01,47.89,29.21,73.91,11.56
162.02,39.69,21.7,66.36,11.7
162.03,41.47,24.3,66.13,10.89
162.04,50.82,30.04,81.39,13.48
163.01,51.96,24.6,94.73,18.35
163.04,35.66,19.68,61.41,10.92
163.05,45.2,25.63,72.75,12.4
163.06,40.36,22.78,67.55,11.67
163.07,46.6,26.85,75.48,12.14
163.08,38.89,20.38,65.04,11.48
170.03,32.38,20.78,48.02,7.02
170.04,36.64,24.29,52.43,7.3
170.05,30.7,19.26,47.29,7.34
170.07,83.99,58.97,114.38,13.93
180.01,42.4,22.26,73.4,13.13
180.04,29.52,18.33,45.94,7.27
181.03,40.28,23.54,65.42,10.69
181.05,39.86,28.18,57.3,7.58
181.07,22.74,11.77,39.44,7.14
181.08,24.52,13.2,44.39,7.9
181.09,37.23,23.75,56.77,8.8
181.11,28.95,17.23,45.33,7.17
181.12,22,11.31,39.28,7.39
181.13,25.03,15.86,37.41,5.76
181.14,28.75,15.68,47.11,8.32
181.16,37.8,23.41,56.53,8.31
182.01,36.32,21.59,56.07,9.15
182.04,37.88,22.05,60.35,10.2
182.05,37.19,21.17,60.85,10.2
183.01,47.81,27.34,75.89,12.6
183.03,45.02,28.83,65.92,9.58
183.05,46.4,26.35,76.78,12.89
183.06,29.03,17.84,43.83,6.74
183.07,37.69,20.83,60.57,10.37
184.02,36.33,23.07,54.56,8.25
184.06,41.4,22.15,68.64,11.72
184.07,46.96,29.02,72.72,11.13
184.08,39.78,22.59,65.83,11.33
184.09,33.71,17.74,57.25,10.6
184.1,42.84,22.92,73.48,12.87
184.11,49.36,26.61,83.8,15
184.12,50.68,25.88,92.4,17.51
184.13,43.63,22.25,77.91,15.09
184.14,31.37,15.12,61.25,13.17
184.15,44.39,24.55,76.87,13.42
184.16,33.39,17.71,57.37,10.07
185.05,36.18,18.78,67.66,12.42
185.07,35.5,20.6,56.54,9.29
185.08,51.54,25.61,92.88,16.94
185.09,42.11,24.17,70.37,11.47
185.1,39.35,21.17,66.46,11.36
185.11,39.06,22.84,62.19,10.2
185.12,41.19,23.89,66.51,11.05
185.15,41.44,24.22,66.79,11.04
185.16,37.9,19.62,65.9,11.78
185.17,38.8,21.28,63.28,11.2
185.18,41.34,22.94,70.52,12.57
185.19,44.7,24.65,79.76,13.69
185.2,35.55,19.3,60.37,10.72
185.21,32.24,19.17,52.3,8.43
186.01,58.61,33.07,92.66,15.69
186.02,33.72,20.05,52.66,8.52
186.05,33.07,20.27,52.6,8.43
186.06,39.26,21.9,69.1,12.06
186.07,29.72,15.39,49.73,8.99
186.08,43.02,24.58,71.91,12.19
187.03,34.22,18.93,57.63,10.33
187.04,79.07,51.88,115.83,16.11
187.06,25.32,15.22,40.31,6.45
187.11,45.54,24.44,78.58,13.98
187.12,27.68,15.76,47.06,7.76
187.13,32.82,17.71,52.76,9.14
187.14,54.35,29.11,93.05,16.49
187.15,43.79,25.67,69.17,11.34
188.01,40.16,21.37,67.81,11.89
188.04,52.4,31.37,80.23,13.14
188.05,35.7,18.08,66.8,12.01
188.07,52.91,27.04,101.59,19.75
188.08,32.62,15.18,63.43,12.65
189.03,45,25.75,74.17,12.27
189.05,31.26,19,47.49,7.34
189.06,33.42,18.41,55.85,9.59
189.08,42.77,24.11,69.37,11.8
189.09,29.78,15.57,53.01,9.45
189.1,30.02,15.79,52.11,9.28
190.03,51.22,34.69,73.19,9.6
190.04,47.41,28.85,76.56,12.32
190.05,55.06,27.17,101.64,18.95
191.03,31.79,19.01,49.98,8.13
191.04,69.41,44.61,105.86,15.02
191.05,38.65,22.3,62,10.06
192,51.25,30.3,79.55,12.71
200,55.62,30.14,92.44,16.22
201,47.89,27.21,79.18,13.79
202,41.79,25.85,64.89,10.2
203,36.78,21.32,58.03,9.37
204.01,39.08,21.82,62.75,10.68
204.02,37.72,22.35,58.62,9.01
205.02,36.99,24.44,55.17,7.87
207,71.04,37.56,128.47,24.64
208,50.42,33.74,71.06,10.13
209,102.62,70.48,139.12,18.15
210,42.49,28.84,60.81,7.96
220,62.6,34.62,108.26,19.27
221.01,45.52,24.58,78.9,14.26
221.03,35.08,20.4,54.37,9.01
221.04,56.48,37.68,79.53,10.71
222.01,36.49,21.92,58.52,9.36
222.02,32.07,16.77,56.24,10.24
223.01,44.17,26.47,72.44,11.76
223.02,36.77,20.75,59.33,9.94
224.02,45.94,30.62,64.71,8.85
225.01,47.49,27.11,74.23,12.45
225.02,59.2,35.38,91.67,15.07
226.02,45.61,26.56,75.04,12.39
226.04,33.72,18.93,55.61,9.48
228.02,50.42,27.93,81.76,14.3
228.04,51.34,34.8,71.53,9.55
229,86.08,61.35,115.94,13.78
230.01,51.98,29.52,81.49,13.35
230.02,48.03,32.1,71,10.16
231,32.05,21.56,47.17,6.55
232,33.22,18.04,57.59,10.41
233,46.98,30.59,69.44,10.12
234,124.07,82.98,184.04,25.97
235.02,30.49,18.48,47.23,7.42
235.03,33.22,18.5,54.7,9.14
236,40.75,23.23,66.83,11.46
237,28.76,17.33,44.29,7.07
238.01,33.87,18.77,55.54,9.89
238.02,52.1,33.64,77.02,10.9
239.02,49.36,27.51,82.81,14
240.01,31.28,19.15,48.83,7.74
240.02,37.1,23.31,57.15,8.77
241,29.3,18.14,45.89,7.07
242,33.44,19.82,54.08,8.65
243.01,31.73,18.13,52.44,8.51
243.02,40.98,22.79,70.76,12.31
250.02,45.54,26.09,72.99,12.4
251.01,45.7,22.31,82.24,15.74
260.04,44.19,20.97,81.06,15.83
260.05,75.66,41.2,132.35,23.71
260.06,44.21,22.93,77.1,13.62
260.07,75.13,43.61,124.27,20.64
260.08,47.77,24.29,86.75,16.51
281.01,39.87,20.39,73.54,13.91
281.02,40.27,22.25,67.5,11.85
282.01,35.93,20.32,58.86,9.81
282.02,38.32,22.53,59.39,9.83
283,46.71,30.57,68.99,9.81
284.01,38.42,22.25,62.3,10.59
284.02,34.27,20.07,57.42,9.54
285.01,46.85,26.42,77.84,13.62
285.02,110.63,75.31,156.06,20.95
286.02,81.85,56.64,113.28,14.7
287.01,62.04,31.36,107.53,20.46
287.06,47.84,30.48,72.74,10.95
287.09,46.97,23.46,84.14,16.1
287.11,33.86,17.69,63.96,11.44
290.02,80.29,54.09,113.91,15.43
290.04,51.3,29.96,86.31,14.1
290.05,53.72,25.36,99,19.34
291.01,50.34,28.65,82.01,13.83
291.02,48.78,26.86,77.85,13.25
292.01,40.71,24.21,64.09,10.34
292.03,37.76,19.33,69.84,12.89
292.04,49.37,25.08,90.82,16.96
400.04,33.15,18.69,57,9.72
400.05,29.99,16.67,52.52,9.41
400.06,37.71,17.99,69.87,13.63
401.01,46.34,27.91,73.14,12.08
401.02,45.92,30.41,67.87,9.84
402.02,60.94,35.39,98.48,16.43
402.03,60.32,37.13,96.89,15.14
403.01,79.05,52.93,111.8,15.33
403.04,54.42,30.86,90.44,15.29
403.05,53.47,28.87,94.22,16.58
404.01,55.81,30.27,94.49,17.16
404.02,42.06,26,63.87,9.73
410.02,42.44,25.77,67.33,10.78
410.04,47.18,25.31,86.76,15.33
410.05,39.38,21.74,67.66,11.89
410.06,48.6,25.88,84.42,15.57
501.01,64.83,43.1,94.76,12.95
501.02,41.16,24.35,65.11,11.15
501.03,44.99,24.27,75.49,14.08
502.01,34.16,16.64,62.08,11.97
502.02,36.02,21.7,57.09,9.18
502.03,37.18,20.07,61.8,10.99
502.06,38.98,23.63,62.18,10.03
502.07,26.38,16.77,41.15,6.3
503.01,34.75,15.4,70.26,14.29
503.03,31.61,20.93,47.3,6.67
503.07,49.72,32.4,72.88,10.41
503.09,43.55,26.58,67.1,10.51
504.03,51.28,26.72,90,16.28
504.05,58.35,36.82,88.8,13.38
504.08,23.18,12.16,41.56,8.41
504.09,38.56,22.61,62.3,10.24
504.1,40.01,21.76,67.82,11.85
505.01,52.15,31.89,77.84,11.83
506.01,26.13,12.78,48.63,9.13
506.02,54.22,33.24,86.32,13.07
